angle,pair,rre,rte,rmse,time
10,0,0.0986182626790604,0.0009394213945204,0.0011920138080671,1.4602365628816187
10,1,0.0610159487931073,0.0013048515489168,0.0014301614183204,1.3125913650728762
10,2,0.3370425374109971,0.0009564893644649,0.0034001148838091,1.3127455804497004
10,3,0.2271167382152598,0.0003689954511204,0.0018844261198012,1.312649884261191
10,4,0.075081692709328,0.0022738740730259,0.0021848207077686,1.3126225033774972
10,5,0.4253066469968656,0.0040955730013866,0.0045282662682576,1.3133554458618164
10,6,0.3036823945570376,0.0008084794456573,0.0025906418216574,1.3129062647931278
10,7,0.2579868069525169,0.0018206010126342,0.0023592240969666,1.3127037258818746
10,8,0.3420665453943627,0.0027053202300117,0.0036966018108974,1.3127602199092507
10,9,0.1723562088070384,0.0012851751963561,0.0019846127057451,1.312802229076624
10,10,0.1961799264800512,0.0015337680974439,0.0022140497712771,1.3141913921572268
10,11,0.1424391656968861,0.0022093833875252,0.0025056508192166,1.3126314436085522
10,12,0.2832057794326189,0.0010740226098562,0.0028238199932081,1.3124780748039484
10,13,0.1005350221581851,0.0025105360523818,0.0023579549904502,1.31291574658826
10,14,0.1954544820035545,0.0026926676543765,0.0031289470502037,1.3127846783027053
10,15,0.1728579335312739,0.001249392678251,0.0019051538041019,1.3131219591014087
10,16,0.1864236702103906,0.0029576159706531,0.0029272235897625,1.3129576230421662
10,17,0.2662372204774668,0.0018380791953315,0.0026870302826732,1.3125281119719148
10,18,0.1212482753429807,0.0023605550999081,0.0023204506892257,1.3130890689790249
10,19,0.298778523009443,0.0027805910357801,0.0036552177962366,1.313030006363988
20,0,0.0916818571682092,0.0009038890169057,0.0011323513331014,1.3127007237635553
20,1,0.0587087346541974,0.0012994469589175,0.0014199429139266,1.312464423943311
20,2,0.3372184433929726,0.000955778694465,0.0034012739032802,1.3127213958650827
20,3,0.2423928900136797,0.000431730127792,0.0019902663453357,1.3130181808955967
20,4,0.0783450798508126,0.0023000425384638,0.0021994707051186,1.3129607499577105
20,5,0.4217471089192393,0.0040803706932139,0.0045116303542576,1.3123259181156754
20,6,0.3002663473175387,0.0007912926724597,0.0025699990163707,1.312299767974764
20,7,0.2515630101751332,0.0018005257179672,0.002311356960646,1.3127426458522675
20,8,0.3436922965144157,0.0027076993213543,0.0037090735352797,1.3124338909983635
20,9,0.1730619176804288,0.0012939686234308,0.0019741258390878,1.3118886472657325
20,10,0.1966477379902108,0.0015341939772245,0.0022225449151348,1.3140300260856748
20,11,0.1401954787456536,0.0022062102356245,0.0024993144712516,1.3123764679767191
20,12,0.2795712552537924,0.0010742551914007,0.002799695171922,1.3121732152067125
20,13,0.0937444913812395,0.002500609130066,0.0023474164231809,1.3126463741064072
20,14,0.196036452092254,0.0026943690280534,0.0031325952959866,1.3125593778677285
20,15,0.171840286029118,0.0012467032456482,0.0018983265256416,1.3127877512015402
