angle,pair,rre,rte,rmse,time
60,6,0.1767341884382063,0.0011248950347634,0.0017784940887348,5.506490109022707
60,7,0.0891876278574455,0.0009835400169037,0.0011086247105033,5.451178641058505
60,8,1.085416619884666,0.0091133507733923,0.0108453506072911,5.506101668812335
60,9,0.5099247825288064,0.0014328813357878,0.0038086365697687,5.452121118083596
60,10,0.2926426502339745,0.001415918012225,0.0025128874695025,5.505998644046485
60,11,0.6518858583918956,0.0012971368024789,0.0066661681180581,5.442781654186547
60,12,2.090436026265845,0.0111268967252467,0.0196866903441792,5.496686132159084
60,13,0.160378787708856,0.0015858014255313,0.0022841251161884,5.449945064261556
60,14,0.2325686441104951,0.0015281306376127,0.0027767794989004,5.511058167088777
60,15,0.3396033330464809,0.0038501547959999,0.0043575628011218,5.450592697132379
60,16,0.5044744262113497,0.0009509239642753,0.0044032666254253,5.505883544217795
60,17,0.1356900641143547,0.0014649618556364,0.0017884434009299,5.454872807953507
60,18,0.148766722135243,0.0014992188999657,0.0020695849893535,5.451207639183849
60,19,0.8270852223863385,0.0042203223409262,0.0070208959954416,5.4969053328968585
70,0,0.1155140347853478,0.0010161479110137,0.0014100595279379,5.4524157820269465
70,1,0.6141511883279994,0.0040106546159387,0.0056226773696515,5.501481274142861
70,2,0.6176155595149803,0.005613610097704,0.0070333236708779,5.446848721243441
70,3,2.390433332198125,0.012258082782827,0.0222467244002243,5.501511866226792
70,4,0.6864860041463396,0.0059092059505046,0.0072007092677606,5.443842947948724
70,5,2.949595601653752,0.018378993497946,0.0269130789781758,5.496721494011581
70,6,0.1940908027008369,0.0012539749672612,0.0019844105134249,5.45037108939141
70,7,0.2222610181388507,0.0015067826777421,0.0021625064953852,5.447847203351557
70,8,2.0920178937423795,0.0230263740204489,0.0260514308323673,5.493887727148831
70,9,0.6300811881184075,0.0018190703257116,0.0047253668743812,5.4468299630098045
70,10,0.3829591540729364,0.0013648126133989,0.0032871378911695,5.4999614167027175
70,11,1.144131075029677,0.0050450503541719,0.0125433737106307,5.444110418204218
70,12,3.566360873533658,0.0199829786236923,0.034526532331619,5.4959551827050745
70,13,0.5449319823084308,0.0027996417529386,0.0048016461376313,5.446028060279787
70,14,0.2656672958495544,0.0016163514560182,0.0030664624357254,5.504306572955102
70,15,0.574324898887632,0.0063988306317511,0.007285643059428,5.441310496069491
70,16,0.8892383933455199,0.0010993286995483,0.0073159282071615,5.500150372739881
70,17,0.1593688049484092,0.0016750025008864,0.0019658029918494,5.452979621011764
70,18,0.1768319913274599,0.0015424770162313,0.0023141862521838,5.506997432094067
70,19,1.0754412871528478,0.0056066624817467,0.0092410061685149,5.445733090862632
80,0,0.2311373752519799,0.001216190795536,0.002420178926762,5.4449710813350976
80,1,0.9788660354876344,0.0074517980030954,0.0093828818638681,5.496726851910353
80,2,0.9088549862450088,0.0092851909597498,0.0108212081219775,5.4455135790631175
80,3,3.793170112972162,0.0195191823179764,0.035662908384486,5.499778599943966
80,4,2.245487340847124,0.0155017100098516,0.0218315435713047,5.449522715061903
80,5,4.5875624551676895,0.0277942920187461,0.0425983188025969,5.500873672775924
80,6,0.2722961061497652,0.0016285734556699,0.0028014696740873,5.446831275708973
80,7,0.5048492160558081,0.0028039291016216,0.0046285572397686,5.498307715170085
80,8,6.810021998209758,0.0745250325145239,0.0916403021342693,5.440715524833649
80,9,0.8453051595172971,0.0024608561661383,0.0064279052263903,5.502088047098368
80,10,0.6926830386542786,0.0011993967629266,0.0061598713530138,5.442545983940363
80,11,2.4594557420642675,0.018877595999286,0.0300113110186448,5.439496939070523
80,12,6.411097217384866,0.0390437547919545,0.0643729325657984,5.4902483080513775
80,13,2.290196910744135,0.0088121949880483,0.0177968600390825,5.445043393410742
80,14,0.3550850618578242,0.0019782157609645,0.0039177341651215,5.498808494769037
80,15,1.2042870800594436,0.013660356053669,0.0155507037888473,5.441231766715646
80,16,1.7828398311678908,0.0023420489158414,0.0144300643785117,5.495378066785634
80,17,0.2553294173429477,0.0029756350188068,0.0031896370931374,5.448444550856948
80,18,0.339018669474662,0.0022451713923764,0.0038103390098841,5.499839108902961
