angle,pair,rre,rte,rmse,time
10,0,0.2168721406148702,0.0010603160615837,0.0017741845109812,5.542011369019747
10,1,0.360148893870612,0.0014136795994538,0.0028034097766154,0.3258194699883461
10,2,0.4931770133686338,0.0012248002998636,0.0045683078975795,0.2395327128469944
10,3,0.0771727565996349,0.0015538974848639,0.0015424535277158,0.263132959138602
10,4,0.2424367472620273,0.0016917565791212,0.0028015196858663,0.4150890270248055
10,5,0.2662528062321204,0.0020055352546883,0.0030211643769628,0.1968724438920617
10,6,0.2532948196940935,0.0023781134161457,0.0035174814499175,0.1990439780056476
10,7,0.2208020948636615,0.0028159172007764,0.0030919535389399,0.2108683972619474
10,8,0.5311701573348485,0.002318646239854,0.0047809748541978,0.1977123110555112
10,9,0.7219311186961274,0.0045468220401217,0.0065118796680499,0.2008271287195384
10,10,0.4316294740928226,0.0010793595529217,0.0040338679024207,0.2014942751266062
10,11,0.5549471676728704,0.0060384487803486,0.007616087583555,0.2080678851343691
10,12,0.2472105298393355,0.0020488545167362,0.0030657707782553,0.1812890279106795
10,13,1.4103775565318966,0.0097689561224752,0.0147075255192032,0.1962820733897388
10,14,0.2733013510629617,0.0029621360466043,0.0036844983264438,0.1879394389688968
10,15,0.4430384455149316,0.0023979036330831,0.0041281399866448,0.1799916191957891
10,16,0.2082603514470803,0.0040815848446399,0.0042710782339782,0.1959154121577739
10,17,0.2229460730304957,0.0008420981240258,0.0023834468903295,0.1797009850852191
10,18,0.33449155013055,0.0020172668731898,0.0037180719624747,0.2010613549500703
10,19,0.5094139571217354,0.0050236536928398,0.0062968467184417,0.1962248291820287
20,0,0.4414906635575191,0.0031099792015258,0.0046509457628018,0.2001750250346958
20,1,2.2811762355287866,0.0106080046347458,0.0277253250728146,0.2162938942201435
20,2,0.4820339888637847,0.0010270169282427,0.0044662279775919,0.2521915063261986
20,3,0.5581376632319113,0.0023413459509317,0.0044612539285441,0.195880330633372
20,4,0.2564270463976511,0.0020310673102944,0.0031554258741746,0.1878368142060935
20,5,0.259002746307432,0.0020565186642154,0.0030218080804911,0.2004524343647062
20,6,0.5974183922669672,0.0021125665430398,0.0057926912007549,0.204977136105299
20,7,0.1813234437351337,0.002670112661349,0.0029221511734105,0.1949431523680687
20,8,6.0485319583369215,0.0259972212700711,0.0592209090888786,0.1985563971102237
20,9,1.4996336840291284,0.0057118023328179,0.0118884162170007,0.19390315329656
