angle,pair,rre,rte,rmse,time
40,5,0.3639587769942401,0.0036445135325751,0.0040476187503515,5.547644990961999
40,6,0.2032587016330761,0.0008059791518154,0.0019537519745262,5.547233695164323
40,7,0.198301305410212,0.0015180496813549,0.0020220470347162,5.54957898426801
40,8,0.2764811463446671,0.0020874377502082,0.0028093774437315,5.589302549138665
40,9,0.2193604807935978,0.0006566434137218,0.00179921854302,5.625586842186749
40,10,0.2137049825914161,0.0010263552131979,0.0019160063879865,5.628991120029241
40,11,0.1189968257480308,0.0019903730460151,0.0023063676621464,5.623103552032262
40,12,0.2728170720531326,0.0007836964570878,0.0026755438520915,5.625019610859454
40,13,0.0775122129207451,0.0023983859515808,0.0023256927049645,5.623834537342191
40,14,0.1773493897281924,0.0025208375171025,0.0030241072190415,5.624644979368895
40,15,0.2276941451668399,0.0011615137946323,0.0021624994317629,5.624108593445271
40,16,0.0821967874876973,0.0025528728745237,0.0024579029657432,5.623731188010424
40,17,0.2015501883882068,0.0014816884124669,0.002082200741155,5.624308212194592
40,18,0.1511573393131562,0.0016704671098454,0.0019556402644869,5.621285954024643
40,19,0.3543913034457508,0.0029656893475704,0.0040032298411147,5.626241853926331
50,0,0.0946588897623051,0.0004841625752516,0.000934292190305,5.627222148701549
50,1,0.0446820392832483,0.0010097619064734,0.0011029301026988,5.630517890211195
50,2,0.3376843124260396,0.0009904657023098,0.0034053594126961,5.628520514816046
50,3,0.2424676402828739,0.0004028842849567,0.0020554296779938,5.630048220977187
50,4,0.0813811615076815,0.0026829030685031,0.0025250224601055,5.629692368675023
50,5,0.3616719739709637,0.0036338445125404,0.0040384290681763,5.629951890558004
50,6,0.2018744612124808,0.0008054646802355,0.0019470404863392,5.629072493873537
50,7,0.1912818408738163,0.0014938397644542,0.0019724756281746,5.629689115099609
50,8,0.2778553350677605,0.0020927293786294,0.0028198023581152,4.7740701721049845
50,9,0.2321753361173001,0.0006981503612284,0.0018762881272755,4.222326887305826
50,10,0.2130973404867817,0.0010245481219196,0.0019161921787027,4.221169678028673
50,11,0.1178098828705787,0.0019937838419892,0.0023065724995285,4.221818965859711
50,12,0.2704383682204279,0.0007833673905115,0.0026624046117125,4.21932666702196
50,13,0.0626326235490661,0.0023970863007877,0.0023153713532777,4.220323199871928
50,14,0.1778559624059243,0.0025215489855051,0.0030270081256713,4.220031212083995
50,15,0.2272132492258712,0.0011601089159072,0.002159057647557,4.222223010845482
50,16,0.0781807816710003,0.002539490698166,0.0024616785908542,4.222214578185231
50,17,0.2018871283092723,0.0014823744090864,0.0020840916491952,4.219197505619377
50,18,0.1520138013239488,0.0016709894713317,0.0019581194128804,3.4130522119812667
50,19,0.3613747384514417,0.0029978636075587,0.0040442011681768,2.7889977009035647
60,0,0.0866087128003554,0.0004375773749974,0.0008634407497858,2.8070484353229403
60,1,0.0425588891265634,0.0010029597659923,0.001092200318607,2.8082622750662267
60,2,0.3375530816598925,0.0009893566721537,0.0034045100993373,2.8063217969611287
60,3,0.3096146374907235,0.0007254941353023,0.0026112893809435,2.806667702738196
60,4,0.099472605486391,0.0027574931335311,0.0025937527289647,2.806545216124505
60,5,0.3579958407065957,0.003616628868836,0.0040240984814241,2.806861958000809
60,6,0.1997173080765833,0.0008048910002737,0.0019368108024773,2.8061133809387684
60,7,0.177047336529987,0.0014440631566289,0.0018738803030793,2.805438383016736
60,8,0.2812436687459199,0.002105514138328,0.0028452853073312,2.808194276876748
60,9,0.2595855995099059,0.0007870080307012,0.0020487306320827,2.806547844782472
60,10,0.2121434165808499,0.001020794975745,0.0019181145643981,2.808252150658518
60,11,0.115387223703508,0.0020026205502903,0.0023078855292699,2.807540001347661
60,12,0.2661233006749644,0.0007845852143766,0.0026386252308028,2.807464883197099
60,13,0.0349565922177314,0.0024087335708843,0.0023330631323335,2.807166816201061
60,14,0.1791156175739941,0.0025231020488043,0.0030342096851113,2.805777164641768
60,15,0.2266400739956978,0.0011583994507475,0.0021549234495735,2.8074260633438826
60,16,0.0764654742333201,0.0025162331020558,0.0025091927257832,2.806038402952254
60,17,0.2025208198583318,0.0014836810142696,0.0020876543866181,2.8071676860563457
60,18,0.1536853435954936,0.0016717440047228,0.0019629095311758,2.8079648539423943
60,19,0.3875603827421069,0.0030921652659686,0.0041921285929827,2.788524208124727
70,0,0.0699367947742865,0.0003418428292951,0.0007221884183584,2.808865860104561
70,1,0.0373888641924043,0.0009870672121747,0.0010673674050642,2.808371651917696
70,2,0.3371415699090208,0.0009863199143694,0.0034020880185251,2.807224018033594
70,3,0.5311518530558944,0.001784915058339,0.0045279196851812,2.806229163892567
70,4,0.1838388111134997,0.0030696690944671,0.0029780850301186,2.806555708870292
70,5,0.3508515712783988,0.0035823945855175,0.0039970504192378,2.8092614840716124
70,6,0.1957903033501438,0.0008045089967261,0.0019189076145958,2.80901759210974
70,7,0.1438376779577957,0.0013196509329554,0.0016525163691629,2.806551450863481
70,8,0.2982617700018524,0.0021658578195492,0.0029736023321471,2.8089169040322304
70,9,0.3285760416869762,0.0010103994218639,0.0025132056204844,2.8074828726239502
70,10,0.2108274965495502,0.0010097864170705,0.001932960268543,2.808721628971398
70,11,0.1094685235720357,0.0020388108180515,0.0023193864872923,2.8085246519185603
70,12,0.256539860196561,0.0007969169093032,0.0025851657240543,2.8095078468322754
70,13,0.2735412953221289,0.00283090002207,0.0033558125992507,2.8064542273059487
70,14,0.1839999642709716,0.0025286500587126,0.0030625942613402,2.8060990860685706
70,15,0.2259736674160836,0.0011562929619058,0.0021500359472448,2.8059026547707617
70,16,0.164471882917271,0.0026008478190588,0.0030441358492196,2.8050014986656606
70,17,0.2040333981188593,0.0014868524464679,0.0020961743456294,2.806958554778248
70,18,0.1582938888929751,0.0016732342150942,0.0019763432779793,2.808156545739621
70,19,0.5363997366761027,0.0035242274474107,0.0050656302756445,1.508443088736385
80,0,0.08637423245003,0.0004706590435852,0.0008906747474626,1.3110629869624972
80,1,0.0330556467968877,0.0009364445007065,0.0010451253081294,1.3124880739487708
80,2,0.3358782060343052,0.0009795625901093,0.0033961864366549,1.3102229959331453
80,3,1.7923531946407705,0.007605938210281,0.0157760455549119,1.3092353288084269
80,4,1.587808892912734,0.0088031378996514,0.0137491481005411,1.3087108512409031
80,5,0.3326672035139832,0.0034881442035874,0.003932482702509,1.312819701153785
80,6,0.1868390356048678,0.0008074228624939,0.0018818429796816,1.3128878860734403
80,7,0.1132553041198845,0.0009218429193971,0.0013832984357298,1.3103750329464674
80,8,1.0143885733274782,0.0051931103104674,0.0092863859306697,1.3093866910785437
80,9,0.5384301258201704,0.0016781098761728,0.0040396967517653,1.3114647646434603
80,10,0.2415698596944263,0.0009400433511818,0.0023507068542024,1.312232316005975
80,11,0.1294863229566404,0.0024276912354267,0.0026914007335768,1.311342098750174
80,12,0.2372838144270298,0.0009186083400321,0.0024651713950346,1.312393342144787
80,13,5.353037574012273,0.022132598274595,0.0423124374951289,1.3080924730747938
80,14,0.2172092639456753,0.0025753499916308,0.0032790095261119,1.3095480939373374
80,15,0.2259286578108678,0.0011552176568285,0.0021491721266459,1.3119309949688611
80,16,0.7112058690651973,0.0045520769502219,0.0077675272048531,1.308549276087433
80,17,0.2110289187255875,0.0015020469255614,0.0021358095338548,1.3122009481303394
80,18,0.1884882990619404,0.001682017638365,0.0020804867591909,1.312505998648703
80,19,1.441863382390215,0.0066554434585545,0.0112783607713036,1.3113202406093478
90,0,4.311750947277989,0.018500999144209725,0.03960385462736055,1.3077345238998532
90,1,0.474298643398144,0.0017505865213047222,0.005382990531920122,1.3110163561068475
90,2,0.3337304149385258,0.0010130942231872404,0.0033994152042850956,1.3109459057450294
90,3,10.723718680368144,0.040384144608477446,0.0935376983378396,1.3073018896393478
90,4,118.32702301310304,0.313820868084761,0.9696584065337298,1.307837882079184
90,5,0.2953018879530733,0.0030351120901046585,0.0039034428662032277,1.3115585162304342
90,6,0.164378913516605,0.0008955642232134862,0.0018543273991847883,1.3123413971625268
90,7,0.8837456796051806,0.002202206488717236,0.006892195913300747,1.30917835701257
90,8,135.1746556660847,0.399374737850317,1.046441389896845,1.3084118119440973
90,9,1.3651613449422417,0.004222609899712896,0.010412866078861497,1.3101954879239202
90,10,24.648647107088166,0.04853218462287828,0.2346579647213779,1.3073274930939078
90,11,19.125855396573176,0.08100751795528453,0.19406376407663034,1.308096380904317
90,12,0.4163440399915932,0.0019206040867461608,0.003196126322340401,1.311497407965362
90,13,66.61835378001705,0.18688337308918632,0.47337981108890714,1.3076766482554376
90,14,29.82770551414359,0.06205817777082797,0.29696361647229247,1.307164806406945
90,15,37.66630882711124,0.14413808945250012,0.31142495991647473,1.3075610143132508
90,16,10.335108933519873,0.05129993846552064,0.10594160339648669,1.3077418929897249
90,17,125.7337864959068,0.476624698482747,0.7997333824423278,1.308737023267895
90,18,161.416744151192,0.34394115391330554,0.8303429539818129,1.309295038226992
90,19,5.725227717402717,0.025076179542328214,0.0431804099748414,1.3102686600759625
