angle,pair,rre,rte,rmse,time
50,9,2.4888110862321526,0.063016681445707,0.0657034366406792,4.988575087860227
50,10,7.1271824813593305,0.0451374143195776,0.0748379424698802,4.988222593907267
50,11,9.538661316350392,0.0806194731434426,0.1002518449099804,4.992480786982924
50,12,7.255114939822331,0.0226659056328357,0.0725524885818193,4.993192394729704
50,13,5.656121707234175,0.0636683304561979,0.072467092243591,4.987453444395214
50,14,4.9221273310621445,0.0276008569525438,0.05625951695289,4.987799530848861
50,15,4.560980399021083,0.0433581725998347,0.0655656997647341,4.989269045181572
50,16,7.657067887316884,0.0570527599291605,0.0835013224210893,4.987422232981771
50,17,5.507159213454568,0.0374195650290866,0.0543174290036726,4.690680935047567
50,18,7.95020187441289,0.0211473777966863,0.0868025797363983,4.988019444048405
50,19,5.439018064620738,0.0491374501118174,0.0619786536402498,4.987526462879032
60,0,2.080182111438389,0.0624107764142762,0.065393521073327,4.988122444134206
60,1,3.921545976721121,0.0323245183505503,0.0571877973766053,4.987986845895648
60,2,3.9493711695174,0.0460354500562237,0.0646756846997289,4.987442742567509
60,3,11.049419752429316,0.0446418473488725,0.1160408944787085,4.987174286972731
60,4,6.2630426410604,0.0546648606890602,0.0699348540752803,4.989631597418338
60,5,10.835078883072171,0.048970199507859,0.0925295873389148,4.988252946175635
60,6,5.833388522625501,0.0516664245540967,0.0716392251060046,4.98849786259234
60,7,2.81007110234009,0.0589068637778385,0.064698225701301,4.988471827935427
60,8,3.990555503348889,0.0458228485125988,0.070045068146309,4.988542472012341
60,9,2.49985429752512,0.0630011670953561,0.065707987825687,4.988173178397119
60,10,7.096036743025445,0.04515753836144,0.0746888909053674,4.987220127135515
60,11,9.712223809395056,0.0814249964416587,0.101529126911987,4.987223727162927
60,12,7.290988995115428,0.0228504615207583,0.0728115881636549,4.98734515812248
60,13,6.19775422675639,0.0649585826413338,0.0750661866928882,4.987536014989018
60,14,4.922581035692211,0.0276035719636629,0.0562674734053958,4.98685121210292
60,15,4.6161897575319975,0.0433671765059465,0.0659985531134316,5.094761685002595
60,16,7.6916175868207874,0.0570080743553496,0.0836706856439054,4.988517112098634
60,17,5.50441767248545,0.0373897639474363,0.0542736843039054,4.987521905917674
60,18,7.945020246662392,0.021085790362658,0.0867434595805384,4.987380085047334
60,19,5.500629700924744,0.0492228032942075,0.0622507780533244,4.987214428838342
70,0,2.115397366955791,0.0623349969548886,0.0654710895088686,4.988374580163509
70,1,3.923084406591846,0.0323218624331759,0.0571947056319548,4.988246775697917
70,2,3.946646276043955,0.0460234161133623,0.064686963989272,4.987517528235912
70,3,11.418478298628704,0.0457600033110471,0.1184660365940685,4.9867146499454975
70,4,6.298521677231388,0.0547279860692996,0.0701416620480948,4.987050788011402
70,5,10.785386032532925,0.0487825650059538,0.0921979957546734,4.988295310176909
70,6,5.784823049334159,0.0516579628183866,0.0713960363017308,4.988081845920533
70,7,2.717205696518738,0.058938979487006,0.0644576222162116,4.986376164015383
70,8,3.911977790743729,0.045954118566457,0.0695695907834463,4.989301823079586
70,9,2.5281251149620645,0.0630076360930835,0.0657724290242916,4.987774502020329
70,10,7.110282931838376,0.045175314266098,0.074778749047333,4.9876784617081285
70,11,9.973586639872858,0.0826100554333186,0.1034934722517396,4.987828650977463
70,12,7.357026653290266,0.0231929918878757,0.0732706073227149,4.987878039944917
70,13,8.092928088009325,0.0685233863628717,0.0847242247169348,4.988611659966409
70,14,4.920202733119547,0.0276121561410928,0.0562590978038641,4.988580796401948
70,15,4.608682881969969,0.0433611275972502,0.0659606680019352,4.584508112166077
70,16,7.743203239721794,0.056962388105786,0.0839387623903194,4.986664976924658
70,17,5.522952164430427,0.0374758352483601,0.0544085168128245,4.988069066777825
70,18,7.956954657873492,0.0209963595674355,0.0868436035131908,4.987785120960325
70,19,5.593475790249257,0.0493432616623896,0.0626633853629106,4.986605141777545
80,0,2.1793637731534203,0.0622130299377033,0.0655890677207187,4.989480439107865
80,1,3.9308334769006175,0.0323093449205298,0.057234964672847,4.988513074815273
80,2,3.9400768386996026,0.0459826127398063,0.064675328019878,4.987648417241871
80,3,12.331112919055844,0.0484688722878127,0.1244831565436593,4.986733674071729
80,4,6.750888651663604,0.0554709048417122,0.0728691663378833,4.988540932070464
80,5,10.67702671895882,0.0483729458964931,0.0914780343370316,4.990606226027012
80,6,5.676360521837424,0.0516685856540287,0.0708801386589781,4.98901585303247
80,7,2.518712881286419,0.058971885264291,0.0639187810464581,4.987126192077994
80,8,3.5873218628004278,0.0466169146154776,0.0675168005891183,4.987626392859966
