angle,pair,rre,rte,rmse,time
80,16,0.7519619115578483,0.0036281573796817,0.0073912237130882,0.1179454270750284
80,17,0.3134831063430617,0.0023503614434362,0.0032331542926238,0.1779352719895541
80,18,165.36622830025345,0.266653831582547,0.8680605906639488,0.0816520769149065
80,19,0.9381377099519052,0.0058607025102889,0.008419451877173,0.1296474114060402
90,0,0.2769846507789898,0.001434687043142729,0.00274014139005219,0.16269288305193186
90,1,0.026189167360812084,0.002477197022899449,0.0024281092926470506,0.1590236290358007
90,2,0.387460402878569,0.004756587248101345,0.005978850633397264,0.10879212524741888
90,3,2.941502286482468,0.014997687515778787,0.027377979723027662,0.09590496402233839
90,4,113.21415348202247,0.3401565543349438,0.9415715070281411,0.08154413616284728
90,5,0.5272660935052338,0.005221518076068805,0.005952691173027616,0.15785122802481055
90,6,0.14147983830102207,0.001721539767881191,0.0021071224415387143,0.1489633321762085
90,7,1.1347952223194444,0.006072839681624799,0.009752782201750717,0.1132300291210413
90,8,0.6504180367938065,0.004203699789765481,0.005933039865998982,0.12956669926643372
90,9,12.453414547651823,0.02934112897591723,0.09817872461923488,0.09090567613020539
90,10,0.6440080992611528,0.0032829849687024543,0.007085037162762581,0.11330963810905814
90,11,124.29567896576704,0.4534329108660704,1.0157575709254718,0.08320189593359828
90,12,1.1982401049303981,0.005419060052620688,0.012398397382399012,0.10086719179525971
90,13,135.18235299970345,0.25056294391817335,0.7808042524433738,0.08395351329818368
90,14,2.257320621530756,0.014526140084014778,0.027169191141085906,0.08922174014151096
90,15,0.5991963011879621,0.00329921374681938,0.005202048873171118,0.1429014070890844
90,16,26.16160730196373,0.12986835269616692,0.2208014336887861,0.08436672482639551
90,17,0.18589742728311281,0.0025311485543744075,0.0030606837395201806,0.15204241778701544
90,18,175.03423558681442,0.16762593382526902,1.0385788325055432,0.08267686888575554
90,19,1.5076152197609174,0.008298978122226531,0.012399075142116878,0.11861081933602691
