pair,rre,rte,rmse,time
0,0.8977987526122256,0.006987089846674491,0.009120252501750335,0.10148787219077349
1,1.249727946330185,0.01746488961278515,0.014342626917177652,0.08810950303450227
2,1.8414275220424674,0.07655399470962769,0.07764411021238833,0.08480362920090556
3,9.885822510456816,0.025286257318249124,0.04696826014241088,0.048992594704031944
4,1.7570200525256603,0.013244126834915484,0.022650488681887036,0.06252469820901752
5,2.3678235748385332,0.022081047879628186,0.017724286096368235,0.08981294790282845
6,0.5881339532188884,0.012341863895694152,0.009887890764607863,0.096107617020607
7,1.4184217513270445,0.003799272012047977,0.01909918335067405,0.09709529997780919
8,4.735226061749743,0.08737385660238892,0.07075493654006636,0.07942987093701959
9,16.24846632253855,0.21946879244287662,0.14565240985060593,0.048125017900019884
10,0.7666186182478072,0.012359616968693914,0.010750735320315615,0.06856592185795307
11,2.809792328111288,0.02273210720699086,0.028177089519753704,0.05324653210118413
12,2.901270287983706,0.024458963810572693,0.01730902891506757,0.09157200902700424
13,0.579640551326837,0.005958812912346993,0.00719550020664604,0.06572821317240596
14,3.0827123002794856,0.04492313544357668,0.03230106310456115,0.08678693184629083
15,5.789724275532571,0.019015207000794187,0.044204090671652874,0.08092569094151258
16,12.215044526102032,0.019710637769169526,0.12384109889467337,0.05041930265724659
17,11.527880161528538,0.06133111539768229,0.1173362623198759,0.09531926084309816
18,2.007424700531244,0.011025451229242873,0.018462687644431878,0.08657253859564662
19,12.129030222733844,0.09701241627418718,0.03169517203173914,0.09475158294662833
20,1.1604034732191986,0.007592829546031279,0.009840379351969231,0.08296094182878733
21,3.624100114425488,0.04438405908550122,0.05389471710754788,0.06773908575996757
22,1.308984023300495,0.010258320679915951,0.009919304754394736,0.0880994969047606
23,2.5694474899371422,0.009374884284070639,0.019541673011979583,0.06328624673187733
24,3.292300886599312,0.0386077842711886,0.0287167081238162,0.07941526034846902
25,0.8116913164867674,0.0044352064556332695,0.011209524343504234,0.08181452611461282
26,0.8638139291170972,0.01095808754776731,0.011015434254958807,0.07809527777135372
27,175.34412150059424,0.982777270809183,0.22092819487259144,0.07398449210450053
28,1.28551658875576,0.01696987372786599,0.014436876247315204,0.07358405599370599
29,0.7153048806044048,0.009420339495512433,0.01122015283909831,0.07630830630660057
30,0.6155828220098604,0.00795294789785713,0.009046332073355996,0.07936939178034663
31,0.3642143500862435,0.04731499972463284,0.044567460743432714,0.054001324344426394
32,1.372262493669067,0.0047463985770659295,0.012381333377481402,0.08534321887418628
33,5.9061882853691055,0.04273119970978228,0.07956291377399352,0.059109737165272236
34,9.399208543737016,0.08228753846212294,0.09521994790588098,0.06829260289669037
35,0.8915566816867204,0.006656144597229835,0.008477025867195448,0.09517601411789656
36,1.5645252676696988,0.014617541741959197,0.016056165360130284,0.08724205894395709
37,1.3801555313150131,0.013384653965087595,0.015722260560378926,0.07395646627992392
38,0.2957608969330498,0.011457946026018878,0.012370326219485544,0.08156048599630594
39,1.5363433560681177,0.0065519216009156875,0.013226341906478256,0.06260514399036765
40,1.0281165929802007,0.009069949096760564,0.013195695312577669,0.09953095717355609
