pair,rre,rte,rmse,time
0,8.68047094598795,0.09556701321776902,0.11416574316561771,0.6158878491260111
1,4.165673100217477,0.10946492854575218,0.09594543852842251,0.18826244678348303
2,4.2998554686050445,0.1339732734984487,0.1442432900737372,0.36579367984086275
3,4.622730550618912,0.02507295180402894,0.03610817918731541,0.3320925519801676
4,2.680318958361589,0.04297730233996819,0.05553986903374228,0.8289385749958456
5,11.563527754151675,0.1580470110726258,0.1704816898520034,0.40274357004091144
6,7.26915153215624,0.11990027159684405,0.0822108236266545,0.5873364941217005
7,1.9069792605597402,0.022052408933182707,0.022992035342392542,0.23899531969800591
8,7.292842205070746,0.09586680574153764,0.08773404144670004,0.9270347431302071
9,13.156425319087413,0.22254426757004586,0.14097691006808674,0.44711001217365265
10,0.8332033948038885,0.13692542988529893,0.13550018655940704,0.16947928629815578
11,5.2638610013507865,0.10257873355272007,0.10208279529993618,0.2319209543056786
12,1.0571589470456846,0.01882664322198784,0.01885301509375634,0.4945434299297631
13,1.5598287053524633,0.013560452959898165,0.013020111986135549,0.3224422917701304
14,1.1496108736330932,0.021756523068935333,0.014868997359783006,0.3235733872279525
15,3.666273527333954,0.030732825029887136,0.048871093278215344,0.4319089287891984
16,9.51622748102288,0.2375815254477915,0.18462147909781929,0.9139770991168916
17,7.349007871015215,0.057340801490493164,0.11910214412879964,0.5709891789592803
18,6.22720564276207,0.08125371871133205,0.10511243919819334,0.9008205798454583
19,0.07803898374371104,0.0027143368096034354,0.0023808153933919064,0.12987836869433522
20,3.2289479999693924,0.1724277388205221,0.18058534340856824,0.4035061849281192
21,8.164921949375985,0.07378321862884078,0.08765933460415598,0.8641059068031609
22,0.38473372379197507,0.005300955412881199,0.007240600418767837,0.3938536709174514
23,2.452741820511089,0.10030092736705565,0.08735744013828618,0.2632607938721776
24,3.3630935649339633,0.041539020435682035,0.05084930640554665,0.26075399573892355
25,0.6739243530464568,0.003609226843092805,0.00616648656152879,0.281331900972873
26,3.9103642486781007,0.10899616368579208,0.08753959462609553,0.4030457246117294
27,5.711366895461653,0.05759612734111051,0.06074592352920038,0.15723356138914824
28,2.6691733743684862,0.10361362307230039,0.09619433207546267,0.6949177100323141
29,1.7227721100734434,0.01954230857547263,0.022175177879789672,0.46397444792091846
30,4.483358009795156,0.05522710879870086,0.07758659225283474,0.4038142221979797
31,4.1399398036092245,0.17351742900216177,0.16068903314734231,0.9151868331246078
32,4.760780725161582,0.07728666220761703,0.05986017881451338,0.7512054210528731
33,5.754511244078987,0.02965725158573984,0.08187083682828937,0.32219882495701313
34,12.783625991523287,0.18999220344021858,0.1789107500653058,0.93869115319103
35,2.6040749110715193,0.046007252026805646,0.06077017014997457,0.4588408758863807
36,6.899761901472283,0.09597741352125662,0.06306899871270955,0.38564574671909213
37,11.286015101525779,0.1135538882448758,0.13409877105243384,0.5671539246104658
38,5.594081041156061,0.041763199575245366,0.08009644357217095,0.4774360293522477
39,4.952844323100628,0.10452879379174701,0.08610211739372266,0.4658780228346586
40,8.616832587888393,0.03927223836423609,0.1048332734659339,0.43914097221568227
41,6.825558323794138,0.10196459152970758,0.0739706974138785,0.6040844810195267
42,10.052994580408877,0.11738092802351506,0.14209106325567428,0.39367886865511537
43,3.166616937632609,0.10175943650392201,0.10564805015707053,0.9168995418585837
44,8.509568343957087,0.1012640746441726,0.12267623216966066,0.9168739998713136
45,0.6346773346001083,0.11476143762295474,0.11914180861523392,0.21178018394857645
46,8.882958182606279,0.10997741901276575,0.11452998533700443,0.34891824796795845
47,6.939374439560962,0.015290732533713916,0.06176798672051399,0.49543419294059277
48,3.904096314211679,0.1032599758227261,0.1306582626030004,0.4577465448528528
49,8.974708884395222,0.13788676303637387,0.15534070639440242,0.26781872287392616
50,7.147553549028289,0.15637832160936666,0.10599347214132103,0.9016038086265326
51,3.232567969935566,0.08563926595941762,0.11854398807006115,0.9177072439342737
52,9.198596271926236,0.17839208041005084,0.14735105280513855,0.7896303180605173
53,3.4162683183323037,0.051586893908185306,0.059105725188803325,0.9213150907307863
54,12.08146010298194,0.08553229792068531,0.1863273989633748,0.9147860030643642
55,11.626533868670336,0.11353773966488186,0.11560688221752716,0.6777623542584479
56,3.7837889670510867,0.032237230344222816,0.06809303905490575,0.2328183138743043
57,10.265087856825629,0.1275011031807097,0.15066404697918884,0.7902788990177214
58,16.128825513656253,0.14444362468661795,0.17860982669543385,0.4758996870368719
59,1.3953805812391447,0.02560878672847966,0.026933325465963696,0.33042446291074157
60,0.7402970319188136,0.009043321278103667,0.010966476799844449,0.3395516509190202
61,4.445405894145781,0.11271999554611857,0.14007251987151395,0.6965059447102249
62,6.095079743074774,0.16639377262817562,0.16663832115972518,0.4025454609654844
63,2.9122431273726943,0.12718198384981208,0.1397954838633128,0.6944984989240766
64,7.086532058309119,0.1627820152533472,0.18163289734287552,0.3854625914245844
65,12.266149781847218,0.054693555057004475,0.13378505580532288,0.6191738466732204
66,0.4284842581277303,0.004142518120728082,0.0036112398292973877,0.14833486313000321
67,0.6498167831592944,0.15661614998948353,0.15757829176223045,0.7502652769908309
68,0.9406829347491618,0.15086681206939007,0.15170709787059547,0.8761983900330961
69,5.13901051980431,0.10165563135893187,0.13282577651494692,0.4399612508714199
70,1.726792088026644,0.10808076482193138,0.11537903501085167,0.923568906262517
71,3.849648145571728,0.09037929240611725,0.09312269087526993,0.3116913177073002
72,7.614380761055115,0.09907992149363014,0.1117936786524362,0.8544149361550808
73,3.0512249792756427,0.11181056073738131,0.10488477680332087,0.421172680798918
74,8.869037007078628,0.11531257090156484,0.12537202376200862,0.4221094148233533
75,15.196125838974304,0.11970811930041547,0.05157114059378984,0.8853030321188271
76,8.21620967413628,0.062103432988528225,0.0908622677382884,0.6235964139923453
77,12.839633713605556,0.07614389703731031,0.11929721432018238,0.4314242019318044
78,3.3330955691455557,0.05302829734744321,0.06328642795014358,0.16889485018327832
79,8.400797065714219,0.16105695185341387,0.11242905248636062,0.4769824310205877
80,3.1023639114254054,0.02904931241374808,0.022729588118557312,0.3844916168600321
81,5.194044901510485,0.08879755351898966,0.05906475258186515,0.6042779418639839
82,3.2454833733104675,0.12038725771138867,0.13061277482703929,0.9148438931442797
83,1.4788749867957538,0.1256591474825703,0.1258671777940366,0.21168669685721397
84,3.346707203508801,0.054606762519049154,0.042855719131515285,0.3300916119478643
85,4.2004972436578605,0.11727119617605289,0.1364235864803801,0.8777099577710032
86,10.559410833816091,0.15394321209976045,0.11892290908548317,0.3479075417853892
87,14.931340230455184,0.12098795090420064,0.16499559051464444,0.9177837730385363
88,7.815078513651808,0.029470963470475314,0.0652661517028482,0.21580891078338027
89,3.48041603541639,0.01763477295688644,0.04461991304779918,0.2690584077499807
90,9.3726435525306,0.045532519337854016,0.12455042615267477,0.46432157000526786
