sigma,pair,rre,rte,rmse,time
0.02,5,0.3646670624742558,0.0030769392349989,0.004388483830161,0.1950085419230163
0.02,6,3.06727362308022,0.0081997552278309,0.027357573713535,0.1957778013311326
0.02,7,0.2703649468939413,0.0021165803928273,0.0031419640071096,0.211374269798398
0.02,8,27.14414114294283,0.1455965787304368,0.2864585147986292,0.199806144926697
0.02,9,13.967037491175624,0.0231511616376847,0.1147260999427624,0.2057901709340512
0.02,10,11.722793263659051,0.0377454234628156,0.1253385145476439,0.2063621170818805
0.02,11,25.88856800767252,0.1776862718210903,0.2859290976892367,0.2054847115650773
0.02,12,0.3036389740433944,0.0025154965164434,0.0027838850115708,0.1904698479920625
0.02,13,7.111729592295919,0.0395543789129264,0.0675431489400838,0.1972126830369234
0.02,14,20.659092317414547,0.1187203302147677,0.2218354726074464,0.2012745337560773
0.02,15,0.9437215903560412,0.0030707351359941,0.0086703494030569,0.1971921380609274
0.02,16,11.159817800328828,0.0472105253010137,0.0919438114613747,0.2022927808575332
0.02,17,0.223641491113163,0.0010737937880334,0.0023765075916545,0.1953317103907466
0.02,18,0.5639266237773722,0.0035457794622545,0.0063027608980952,0.1974137621000409
0.02,19,9.124505462866708,0.0603483284637546,0.0956275882624144,0.1971558001823723
0.03,0,4.74254025439282,0.0306670879068316,0.0498550038800188,0.1959145520813763
0.03,1,10.851065530028125,0.0513343778363629,0.1301599638061085,0.1975623611360788
0.03,2,0.721538721965603,0.004987267576836,0.0073598989652879,0.1965081859380006
0.03,3,9.722437436019591,0.0349116437544012,0.0816900121646502,0.1959555889479816
0.03,4,0.9795630041192682,0.0072650059594017,0.0108218640373437,0.2767698718234896
0.03,5,1.149453518324037,0.0069993530833508,0.0124817332330668,0.197312741074711
0.03,6,7.250582212018333,0.0195880934051194,0.0672536014646112,0.1969801662489771
0.03,7,1.9758567720019589,0.0036050200948477,0.0160007968644827,0.1997042167931795
0.03,8,21.807284215652764,0.1038814059058576,0.2222482609544084,0.1975278272293508
0.03,9,11.817343104294002,0.0187256949966227,0.0954344198701167,0.1964737316593527
0.03,10,7.509513981809216,0.0215950568037684,0.0828029629589134,0.2033513626083731
0.03,11,24.433107902988795,0.1881647877670579,0.2730922011695784,0.2092323037795722
0.03,12,0.9003435190167706,0.0065031746306494,0.0075210539144294,0.1978572742082178
0.03,13,8.148931094901323,0.0373748796024851,0.0718480956987841,0.203430944122374
0.03,14,12.243527286669552,0.0663477363670571,0.1290191547997419,0.2002349626272916
0.03,15,2.721030186769908,0.0111688845445249,0.0263808891931326,0.1973621873185038
0.03,16,9.288341859992205,0.0365332781983901,0.0765139099764122,0.209651508834213
0.03,17,0.7031690257977334,0.0032606763572201,0.006685771447911,0.2095553609542548
0.03,18,1.1011156293604176,0.0086669543255941,0.0145826666834513,0.197482684161514
0.03,19,13.369732017634806,0.0943831772444519,0.1313156080150674,0.2078566397540271
0.04,0,7.846499469069767,0.0576601079445127,0.0828865826826144,0.2035850817337632
0.04,1,11.745706101785984,0.0603531011424426,0.1452921456693779,0.198345887940377
0.04,2,1.3807856482853686,0.0080474158565939,0.0182910363727544,0.1966459504328668
0.04,3,12.440354488364685,0.0420703941526688,0.1061379416282265,0.1949999690987169
0.04,4,4.722659220422529,0.0311082764381874,0.0496911560779644,0.2068057199940085
0.04,5,3.524283475271779,0.017107016813453,0.0352847114813471,0.2061220379546284
0.04,6,11.507555395418452,0.0394838787984257,0.1150482206265569,0.1942929858341813
0.04,7,5.775908095706221,0.0221886145804933,0.0492059412408407,0.1974635710939765
0.04,8,24.04167993510481,0.1158409994203868,0.2478443643441014,0.1980552258901298
0.04,9,15.476086551454362,0.0226261435731148,0.1242067406675207,0.1980434991419315
0.04,10,11.549473487440345,0.0433260648779463,0.1360868371666035,0.2061297339387238
0.04,11,24.15612647681697,0.1940628895297799,0.2696557211162021,0.2809682679362595
0.04,12,3.1934567757756085,0.0150820660311619,0.0242299523663014,0.1966249598190188
0.04,13,16.093992333428865,0.0694529198018347,0.1403770236039979,0.1973716700449586
0.04,14,15.758631031243445,0.0852888609493978,0.1633915214415456,0.1973792291246354
0.04,15,4.35840106413831,0.0167482857831823,0.0453344534200725,0.1960562956519425
0.04,16,10.54205284097064,0.0436302795485787,0.0880968218298934,0.1980308080092072
0.04,17,1.3935256473377722,0.0085838939419006,0.0120181428372152,0.2090597818605601
0.04,18,4.367414814371352,0.0273969627426845,0.0505375035008932,0.2077326918952167
