sigma,pair,rre,rte,rmse,time
0.03,15,0.2934392860098432,0.0016953288627572,0.0027074259677289,4.138680241070688
0.03,16,0.0927848546712952,0.0043130447235342,0.0043346944076015,4.136693092063069
0.03,17,0.3842109052246373,0.0019602605099302,0.0034606459751973,4.14429901400581
0.03,18,0.2612046682617046,0.0025282595061069,0.0032036102995315,4.144968854263425
0.03,19,0.691001379914828,0.0052096710997949,0.0075566339404497,4.1440788470208645
0.04,0,0.0379447774716148,0.0014583226290392,0.0014512486605448,4.130844986997545
0.04,1,0.2820887873133993,0.0017546843860165,0.0030167037879624,4.143528874963522
0.04,2,0.91289819411021,0.0041001365899296,0.0086026739621065,4.141020731069148
0.04,3,0.5680940322247647,0.0014649437500667,0.0054434140491391,4.140902940183878
0.04,4,0.3181552048678038,0.0051549776463746,0.0056746302884686,4.137467318214476
0.04,5,1.1113266170468177,0.0092230399921817,0.0108204872664057,4.137952111661434
0.04,6,0.2097624566488751,0.0030975297616241,0.0034882019244105,4.140203297138214
0.04,7,0.3422002722982715,0.0044475376069968,0.0053393711074067,4.142842856235802
0.04,8,0.4974954447201753,0.0025114742776128,0.0045876438317117,4.140837535262108
0.04,9,0.9957582358264472,0.0033565364932116,0.0079966002850408,4.141462869010866
0.04,10,0.4036385607171585,0.0006074465661973,0.0039695025544164,4.214738653972745
0.04,11,0.3699893647554031,0.0047001572470785,0.0057493257474862,4.222900161985308
0.04,12,0.6805845190374037,0.0035089107720942,0.0071167362950828,4.220190318766981
0.04,13,0.1745599406015787,0.00372383274293,0.0044395086053113,4.220246618147939
0.04,14,0.4908090832240159,0.00443413410469,0.0063832544183151,4.220209138933569
0.04,15,0.3842802963592176,0.0027598582946124,0.0035509891635272,4.22101152734831
0.04,16,0.1807647477957595,0.0056821266443555,0.0058168261680356,4.2215449856594205
0.04,17,0.594861015678161,0.0027363697374082,0.0053894517176401,4.220118014141917
0.04,18,0.5526196938118271,0.0027445523870663,0.0055416946733885,4.221237341873348
0.04,19,1.1829456091800947,0.0076858757730793,0.012196122803922,4.220870062708855
0.05,0,0.2597103419988739,0.00215348520088975,0.0031442397378093558,4.2062372281216085
0.05,1,0.34550443091293603,0.002921790016231021,0.004700283996095613,4.213801458012313
0.05,2,1.1055263316424007,0.005652945122641815,0.011252184306836747,4.216014947742224
0.05,3,1.0373686886517979,0.0032047840943920454,0.010699844642096402,4.21546665020287
0.05,4,0.741812169318464,0.007953485193858677,0.009600256447290142,4.214226504322141
0.05,5,1.4991394203066346,0.012866590436665762,0.014966786803321254,4.215201118029654
0.05,6,0.21148396329482513,0.005843648949445752,0.006150106399976979,4.216941313818097
0.05,7,0.4796907271312099,0.007480906349832485,0.008498665823227692,4.214122020639479
0.05,8,0.6509469635872931,0.0034727584851780677,0.00605055392022421,4.2163987387903035
0.05,9,1.0668682593977052,0.002749805880571608,0.008192525387483532,4.215721007902175
0.05,10,0.678068954693783,0.0018038006492045514,0.006682242410460676,2.8688472895883024
0.05,11,0.45100822617427827,0.006337222376942628,0.007134969231191329,2.8090599570423365
0.05,12,0.9153418574143255,0.00487775776824106,0.009851062556269455,2.806835731957108
0.05,13,0.279023387391489,0.00530906625480475,0.0064215709250961634,2.807236132211983
0.05,14,0.5621213764581818,0.005576098212931871,0.00818231638865912,2.8080491009168327
0.05,15,0.40431708758349455,0.0033117478829723162,0.004136095741940255,2.8074112134054303
0.05,16,0.35417201776485546,0.007034453884528401,0.00758592418325216,2.8079512608237565
0.05,17,0.7555672454415725,0.0038214825835912528,0.007076938072161341,2.806495637167245
0.05,18,0.8209194633123801,0.003285223392327861,0.007906021716341298,2.807684845291078
0.05,19,1.6554471541780267,0.009240189356008174,0.016347693763282347,2.808541400823742
