sigma,pair,rre,rte,rmse,time
0.04,1,4.161773080613263,0.0322764659336724,0.0590922548602531,4.688894317951053
0.04,2,4.207970632947674,0.0472266144538309,0.0669236580820938,4.987431917805225
0.04,3,11.140647282978732,0.043743829503976,0.1176452831411554,4.987855311948806
0.04,4,6.3251976781661,0.0561838080523133,0.0711974426181321,4.988674787338823
0.04,5,11.41100968262851,0.0520138359562299,0.0970393488554794,4.988010047934949
0.04,6,6.125771408479127,0.0526067846220454,0.073797234162403,4.98812758224085
0.04,7,2.99973907673933,0.0595915455068709,0.0659008486938168,4.987847798038274
0.04,8,4.049853703166437,0.0459151093576908,0.0705821253245046,4.987899338826537
0.04,9,2.6582035216983453,0.0633937245611524,0.0665381197736193,4.989594647660852
0.04,10,7.511942461378447,0.045360805879354,0.0767294535274008,4.988442081958056
0.04,11,9.525522077637618,0.0810724315420702,0.1006352670217769,4.9880477879196405
0.04,12,7.462720345762107,0.0229162537624964,0.0749803314295759,4.988652989733964
0.04,13,5.238969456496605,0.0626709779582498,0.0707941750894334,4.98843443300575
0.04,14,5.161358756749386,0.0282962540298711,0.0582204212777399,4.98674290208146
0.04,15,4.626652613034716,0.0436090494858787,0.0666848959394073,4.98797523509711
0.04,16,7.849192715293739,0.0578974496886271,0.0853986747293036,4.989018007181585
0.04,17,5.795252823728165,0.0384967352670662,0.0565728804165348,4.9891743222251534
0.04,18,8.335177845477574,0.0207885653185286,0.0903366441763535,4.988679439760745
0.04,19,5.807161018910237,0.0506078197161797,0.0651405557588744,4.987167271785438
0.05,0,2.050336307670327,0.062735877730872,0.0654473747490551,4.9881905829533935
0.05,1,4.318159766028093,0.03231288028592225,0.06039877085334364,4.789926514960825
0.05,2,4.364254327285017,0.047989890166247114,0.06837462164030435,4.9877202170901
0.05,3,11.406264896557277,0.04392012527344393,0.12004640226423598,4.987310219090432
0.05,4,6.400257286699403,0.05721649627382858,0.0721771365075056,4.989021343179047
0.05,5,11.73652601649199,0.05368611591469054,0.09959367236943104,4.986996136140078
0.05,6,6.267816440149171,0.053270255425349154,0.07500473430910605,4.98880031099543
0.05,7,3.014255467270515,0.06007473297291901,0.06637707730051016,4.98887700214982
0.05,8,4.090568613811953,0.046153224471880985,0.07110438563303549,4.988265703897923
0.05,9,2.780187736867593,0.06373649701549369,0.06721108684485669,4.99250579206273
0.05,10,7.726027029565847,0.045611801358674965,0.07788835396783515,4.989725797902793
0.05,11,9.831343164439515,0.08275900532215491,0.10326626182560984,4.987334894016385
0.05,12,7.606332090484944,0.023234386858406304,0.07656501900410016,4.988014564849436
0.05,13,5.219913626514599,0.06276984656389101,0.07092542842124196,4.988027094863355
0.05,14,5.305674962553467,0.02873572327706946,0.0594467445770702,4.988560141064227
0.05,15,4.711006740669161,0.04384122175754547,0.06762806963424155,4.988716620951891
0.05,16,8.023481395808759,0.058354496021685305,0.08682790533454356,4.9890241217799485
0.05,17,5.947621973729658,0.03910265205217064,0.05777241768313799,4.988187761977315
0.05,18,8.570879023279042,0.020621777157002422,0.09253993666302156,4.988652366679162
0.05,19,6.071182315701701,0.05155223444466154,0.0672668298123732,4.988968606106937
