overlap,pair,rre,rte,rmse,time
0.4,0,24.83615894784221,0.1419479695680499,0.2693748484467604,0.8208784237504005
0.4,1,35.95838330889904,0.3117649415172125,0.4809622999806815,0.6631730692461133
0.4,2,39.98810938279752,0.3150516905577363,0.3969696502471035,0.6762505606748164
0.4,3,43.88428821510276,0.2889621907073457,0.3590357504467003,0.6952586057595909
0.4,4,19.04718149492197,0.0693140737820676,0.1921423142934615,0.6951785981655121
0.4,5,28.41294683827232,0.2464092323264134,0.3424528271822529,0.6990111120976508
0.4,6,19.225081834798385,0.2066727532991117,0.2775466357540962,0.7469875928945839
0.4,7,35.36361634605627,0.415961952611538,0.4947673016085845,0.6946867993101478
0.4,8,19.36052180779628,0.319156389505781,0.322408227547705,0.6341259661130607
0.4,9,23.245983295447186,0.241146125580057,0.3747566280179527,0.6894445247016847
0.4,10,30.60857126746101,0.0601173164735581,0.275355531149163,0.6587256654165685
0.4,11,17.29619062016514,0.2718322595241302,0.2734295269353793,0.6684065978042781
0.4,12,23.891597279456764,0.1452410446556377,0.2345673106988648,0.6975420182570815
0.4,13,38.23240358672595,0.1331273167234506,0.3440892795009891,0.7125332001596689
0.4,14,13.95184775455846,0.0588839164214012,0.1203763432335398,0.7073912909254432
0.4,15,31.58453186799893,0.4254729960998338,0.4773666069341199,0.6662929756566882
0.4,16,21.069283483570327,0.1995929013400414,0.2482955333533601,0.689536530058831
0.4,17,29.801854665271936,0.2110479935812452,0.3185246022134338,0.687080352101475
0.4,18,0.2934193033456839,0.0060818691503111,0.0066244469540427,0.7207238771952689
0.4,19,22.00352339771426,0.3075631977346826,0.3054991582212376,0.6763747190125287
0.5,0,23.9591316705443,0.1393360443784018,0.2614156616198274,1.0723168612457812
0.5,1,20.62553330995632,0.1655610113413516,0.3054512948740765,1.0863212971016765
0.5,2,36.68813179150946,0.2358616084163729,0.3295681351641946,1.0352119142189622
0.5,3,41.95383104818879,0.2529298833699461,0.3298548681219901,1.0535634569823742
0.5,4,16.997402652677728,0.0697340254939929,0.1617193610030896,1.0730787590146065
0.5,5,18.2863810201548,0.1650245585786163,0.2246113709770847,1.028567177709192
0.5,6,9.093415807753338,0.0912624383642528,0.1262695769060857,1.089373970404267
0.5,7,4.243558947304564,0.0411724840347026,0.056032083433801,1.13820488890633
0.5,8,3.0533253100890154,0.0409030596444495,0.0441907458397891,1.0462993760593235
0.5,9,17.936852589464696,0.1530207001718116,0.2609539814320649,1.0338665330782533
0.5,10,0.4977191502004091,0.0033636756995263,0.0054408039473608,1.1126867597922685
0.5,11,3.8839631027587296,0.0310907401735716,0.0441667032175495,1.1211620648391545
0.5,12,3.67473575163024,0.0176441745466843,0.0310782153812069,1.1324004963971674
0.5,13,19.882482184704017,0.0626910402351554,0.1698508665096362,1.0575317037291825
0.5,14,8.534666294415574,0.0328949413514066,0.0709111035492103,1.1087085348553956
0.5,15,16.313447591593555,0.0899130596532851,0.1786711669065129,1.0111646396107972
0.5,16,16.502551640281464,0.1330092716842873,0.183195791445052,1.1007223650813105
0.5,17,1.4110941059461009,0.0090937958240068,0.0122094245903018,1.129204822238535
0.5,18,0.3631067405116116,0.0040579041584041,0.0050198381473207,1.143307762220502
