overlap,pair,rre,rte,rmse,time
0.7,7,1.0429501349957448,0.0111222954068809,0.0152229597117128,0.0817465637810528
0.7,8,6.054517873116355,0.04239505923519,0.0787234795224155,0.091094265691936
0.7,9,2.229235949914184,0.0017912975780192,0.0178740295971883,0.0828902833163738
0.7,10,4.315567055904796,0.0130503091512741,0.0375707449738685,0.0859332671388983
0.7,11,1.146340737199717,0.0182025431025216,0.0209624161749783,0.0834279521368444
0.7,12,1.448308196353272,0.013875426316538,0.0160649855967085,0.0732890670187771
0.7,13,1.3750788628535378,0.0126733051017758,0.0184060954379353,0.0891684368252754
0.7,14,1.828666889980514,0.0035936020262184,0.0169771909434323,0.0775931291282177
0.7,15,2.7135104492946525,0.0147730515849465,0.0292036251467324,0.0848615108989179
0.7,16,1.0948614570750432,0.0130566124318501,0.0164023250763509,0.0824516303837299
0.7,17,1.0072072195212394,0.0099391305672629,0.0116513013674722,0.0737162851728499
0.7,18,2.0901126956599065,0.0087976253398385,0.022332998035329,0.0714908419176936
0.7,19,1.7579750171722106,0.0216123753070401,0.0227442727236737,0.070401488803327
0.8,0,2.240053266277785,0.0183479610980552,0.0202711654947679,0.0798381292261183
0.8,1,0.8220842019170305,0.0070020042984119,0.0105117382442816,0.0845678811892867
0.8,2,2.4081487738576826,0.025177554153972,0.0345565509556905,0.0763558740727603
0.8,3,1.6576619604960865,0.0080838087197816,0.0179822563566055,0.0799868567846715
0.8,4,0.9344462232008196,0.0138557890570806,0.0147675528247469,0.0815558787435293
0.8,5,3.52588582833833,0.0292893033862892,0.036433880212733,0.0880679287947714
0.8,6,2.627130795344549,0.010175389443568,0.0220015945192975,0.0892286379821598
0.8,7,2.130301089885392,0.0174565765108215,0.0266807841669139,0.0803994871675968
0.8,8,1.1906111164748543,0.0261138324082016,0.0267133157687864,0.0808485373854637
0.8,9,0.902398563160636,0.0083759942382656,0.0088945434822988,0.0919453706592321
0.8,10,1.330018173054622,0.0073431994539379,0.0161687817021607,0.0874661114066839
0.8,11,2.044019898072149,0.0204743529072234,0.0239928976443882,0.087458117865026
0.8,12,1.2368620575805775,0.0069544131852963,0.0099295624533598,0.0831760326400399
0.8,13,1.8580015809690924,0.0165026887828513,0.0213104152518046,0.0772185348905623
0.8,14,1.3391995343060654,0.0043963022397324,0.0110624616916094,0.0784922088496387
0.8,15,2.0752437666989,0.0169219702508598,0.0215161631786945,0.0948942094109952
0.8,16,1.7856825842054431,0.0040092163636827,0.0169488152844076,0.086951598059386
0.8,17,0.7585184416630347,0.0096553369034871,0.0117419928112049,0.0982319279573857
0.8,18,0.3086232822312798,0.020443311546115,0.0212835419594131,0.0901467022486031
0.8,19,0.5456263571378074,0.0094274580537026,0.0101737439003167,0.0929350010119378
0.9,0,0.8044498335034137,0.013163065020427949,0.013334723314222084,0.08688994776457548
0.9,1,0.7573780381809643,0.00863502710607944,0.010541706254397966,0.09567616879940033
0.9,2,1.2240513558499517,0.01110178574511499,0.014479136347574901,0.08856703666970134
0.9,3,1.2239342594913063,0.01068934877638523,0.013492855157065121,0.08886151621118188
0.9,4,0.3151899683881759,0.004987584562965079,0.005961537447898603,0.08863802533596754
0.9,5,2.5354366753790716,0.012335910418551926,0.021234246095222266,0.09678767807781696
0.9,6,1.2137543412775886,0.013768159968313798,0.015326252766608145,0.08381646033376455
