overlap,pair,rre,rte,rmse,time
0.4,0,24.27095072298798,0.1557778471509109,0.2696150915734908,5.387635046616197
0.4,1,44.48268933322058,0.4148033717702395,0.663347782816712,0.1997935627587139
0.4,2,0.4133166456812376,0.0029451209528376,0.0045667479094432,0.2273270329460501
0.4,3,28.73099994393913,0.1186496981273483,0.2556841714201209,0.2144896779209375
0.4,4,0.3834148013857198,0.0077669080572649,0.0089446894645803,0.3904977780766785
0.4,5,0.4647955585252177,0.0038098741698751,0.00569411732228,0.1543369661085307
0.4,6,0.8463558425220163,0.0032064087596461,0.0071469526042111,0.2387198409996926
0.4,7,15.558684160842716,0.2742539015413041,0.3089898238044032,0.1508767716586589
0.4,8,0.365603558119323,0.0050671380957194,0.0063349023304621,0.1603927500545978
0.4,9,23.128695596463288,0.086584205406697,0.2369188560554044,0.1555193490348756
0.4,10,40.153806655840654,0.2563519458709605,0.4971470307117349,0.1642151656560599
0.4,11,19.17415405722888,0.2494938209021489,0.2750819415111474,0.1594835636205971
0.4,12,0.2489621348854407,0.003468010086393,0.0039453340400709,0.1585563323460519
0.4,13,22.7930771202474,0.1562597106713205,0.2490608129490355,0.1564209889620542
0.4,14,9.716415061589338,0.0456270295708236,0.1036447070571961,0.1502612112089991
0.4,15,0.4729815151548001,0.0062553416999576,0.007704012406144,0.1539426823146641
0.4,16,8.27212568500887,0.0738151840571431,0.0942658655794868,0.1574326590634882
0.4,17,0.254522289321736,0.0040667596789711,0.0047147454156993,0.1475493009202182
0.4,18,1.198121710554807,0.0067195486915743,0.0103948893496743,0.1513210502453148
0.4,19,15.09125675378252,0.2235595847918595,0.2239048874267152,0.1596615598537027
0.5,0,22.69979116361083,0.1480923917294862,0.2529546749911339,0.184383972082287
0.5,1,31.1436724714202,0.2528197593511362,0.425963893679426,0.1719150682911276
0.5,2,0.406162450501312,0.0018499018015438,0.0041987616678373,0.1563629619777202
0.5,3,24.19116861521546,0.1209807103111549,0.2239383428771897,0.1585555355995893
0.5,4,0.4300178087191103,0.0046041211252442,0.0067729594893675,0.1673672278411686
0.5,5,0.6228706685825004,0.007870700326906,0.0089411688318367,0.1593052367679774
0.5,6,0.6672694921425293,0.0015726183127909,0.0055243675619846,0.1597000421024859
0.5,7,4.072191099644913,0.0599222083249072,0.0681835587741069,0.1591105661354959
0.5,8,0.6693319048579015,0.0047866572384328,0.0066814727935249,0.159661101642996
0.5,9,19.48343674000308,0.0108723600342297,0.1621916764082127,0.2335289688780903
0.5,10,32.512098469928816,0.265266822397426,0.4470711202200039,0.1585793802514672
0.5,11,16.802885522659807,0.1280043684831163,0.1924247331318717,0.1593260313384235
0.5,12,0.8893636926058254,0.006572189841699,0.0079857575810789,0.1599260782822966
0.5,13,7.924921921912812,0.0466143412626508,0.081048063273086,0.1689780578017234
0.5,14,13.46316345980419,0.0710276993625742,0.1442147738506573,0.1590072549879551
0.5,15,0.3972428765445523,0.0027570624679921,0.0050332321896207,0.157469199039042
0.5,16,4.83773874593444,0.0379351969585739,0.053694993867713,0.1586305149830877
0.5,17,0.5051707652672489,0.0021528878718907,0.0047597058297587,0.1609658789820969
0.5,18,0.4368264409593277,0.0013484047930144,0.0046397274871678,0.1571877282112836
0.5,19,10.697758574258287,0.0713997817125207,0.104615424781378,0.1652509761042893
