overlap,pair,rre,rte,rmse,time
0.4,0,76.52231901886697,0.2851546376035782,0.6104367547664304,0.0684118359349668
0.4,1,68.83409958899377,0.3015894657712794,0.7811885261068895,0.0577827109955251
0.4,2,136.34630005482254,0.5565082532113307,1.1116069591537472,0.059202869888395
0.4,3,65.09456777295166,0.4583650137186728,0.6197954076101546,0.0582367647439241
0.4,4,24.16899286876763,0.296780789743517,0.3644176704049359,0.0577067090198397
0.4,5,55.38230322885314,0.4486744110154387,0.5149392122642793,0.0574618489481508
0.4,6,29.773084369178687,0.2231694514385047,0.368442726037084,0.0579787218011915
0.4,7,58.50668297817414,0.3683048696656704,0.5987617949253912,0.0571319498121738
0.4,8,46.31361738622043,0.336310348777055,0.6165558520454713,0.0575056057423353
0.4,9,53.61162946616172,0.2693068158914529,0.4965418691607286,0.058074037078768
0.4,10,38.06175692086794,0.2188369233178945,0.4149562074576698,0.0580256218090653
0.4,11,37.653791161905104,0.4027908741976282,0.5105384062968853,0.057510691229254
0.4,12,55.09309694578392,0.4726249084647929,0.539247698000116,0.0575477969832718
0.4,13,110.97120264937752,0.2357837541475021,0.8113340497792736,0.0580522487871348
0.4,14,13.227369588493774,0.2245003866733192,0.2823012487426368,0.0571709531359374
0.4,15,108.06565828472807,0.5371973585221372,0.9012965227581728,0.0572017082013189
0.4,16,28.83265638226567,0.2279648212276723,0.37519176082394,0.0586447860114276
0.4,17,10.667126140083862,0.2753603447505124,0.2668085872921399,0.0583685352467
0.4,18,14.46646787057402,0.24970373377185,0.3082264221679038,0.0579426349140703
0.4,19,125.17856501452388,0.5302607677682155,1.0206606432052223,0.0579263847321271
0.5,0,71.37867599879849,0.2437788489993679,0.5594493875502509,0.0640843668952584
0.5,1,42.28651635104126,0.23606098128626,0.5322584668686707,0.0635198401287198
0.5,2,30.33307873917539,0.3053387242599694,0.4483001551772265,0.0710233189165592
0.5,3,74.58144573604768,0.4429572736244397,0.6398159709945128,0.0663385740481317
0.5,4,14.27363441253104,0.220291314850268,0.2515836883053218,0.0635519498027861
0.5,5,39.39049558600843,0.3180444568544307,0.3879128861678224,0.0633662762120366
0.5,6,40.84804472366,0.1540187012255091,0.3880024546067834,0.0633096736855804
0.5,7,11.276351727267564,0.338423854570476,0.3559356372821419,0.0629185116849839
0.5,8,33.65637675420464,0.2223033694871123,0.451025115156047,0.0630967728793621
0.5,9,38.32073388459462,0.2335750296293649,0.3832355330884145,0.0550452582538127
0.5,10,32.50652419769422,0.1596888513010637,0.3389556406460735,0.0626934790052473
0.5,11,18.773492655424214,0.2162563369839727,0.3147626238131217,0.0636729160323739
0.5,12,51.00699187745708,0.3581101794368177,0.4595596809955515,0.0633318382315337
0.5,13,57.019743142418136,0.2585359989961305,0.5280109672832218,0.0630668927915394
0.5,14,14.40910869775717,0.17829745319648,0.2482397403075134,0.0626175892539322
0.5,15,69.82469203712961,0.3307201403396869,0.6840058563339467,0.0627594930119812
0.5,16,27.0209154191094,0.1570901882882905,0.3018380771557948,0.0637762839905917
0.5,17,7.825665540646587,0.2199666577013152,0.2147246562882685,0.065123364329338
0.5,18,18.336562899722946,0.2041423826804535,0.281348612829724,0.0625516162253916
0.5,19,120.94934905573196,0.3684454277725328,0.9464835038632242,0.0623058378696441
0.6,0,48.474324600898726,0.2112580463583462,0.4078037498647071,0.0706768529489636
0.6,1,20.71019862377164,0.1970338261835181,0.3175771543484481,0.0713485106825828
0.6,2,17.324880729625836,0.2204441778194988,0.305973080096321,0.0702525000087916
0.6,3,66.7909963999709,0.3775982876667194,0.5514831316947628,0.0713844550773501
0.6,4,13.17707198710197,0.1492393238929998,0.1929466081715237,0.0719143077731132
0.6,5,39.840880922460606,0.2531943714897469,0.3471452463378254,0.0710114873945713
0.6,6,21.39829202586543,0.1275968385422064,0.2418911073720958,0.0724539519287645
0.6,7,2.629537518673905,0.1786440822523541,0.180940585855161,0.0725221489556133
0.6,8,25.15773772358436,0.1969261032689125,0.3611192235271513,0.0693644289858639
0.6,9,34.58466027139307,0.1781569550411419,0.3218353535713131,0.0698604001663625
0.6,10,21.70826335320816,0.1292736236540286,0.2384617593853104,0.0711486423388123
0.6,11,12.433739889539694,0.0767418243468497,0.1508921276484766,0.0764404358342289
0.6,12,61.04677841534391,0.3009696314701408,0.5193431250073948,0.0726779331453144
0.6,13,9.18384916849129,0.1931857006338072,0.2025624755213773,0.0721329362131655
0.6,14,7.098551343848556,0.1046260075448952,0.1367525581590179,0.0697489590384066
0.6,15,26.16210190868789,0.1961526992835831,0.3225556149435583,0.070067788939923
0.6,16,17.915267127639527,0.102929499682014,0.1939986917320143,0.0736908838152885
0.6,17,5.193679448193746,0.1530927226784384,0.1571583635292018,0.073581479024142
0.6,18,11.814872789524925,0.1598084106665858,0.2151137767235542,0.0686843302100896
0.6,19,45.41893921249419,0.3730765700933022,0.5131123786607305,0.0687309270724654
0.7,0,2.2910215114732164,0.0623289386147909,0.0648663347887999,0.0804348429664969
0.7,1,4.088563550293106,0.0743884464552604,0.0847585777096853,0.0801826291717588
0.7,2,2.117444550286208,0.042999927799283,0.0484585415620875,0.0880554607138037
0.7,3,22.51513281244588,0.139306836818543,0.2356725940864907,0.0768453329801559
0.7,4,9.605508941956854,0.0943229775007592,0.1217407916661599,0.0795195973478257
0.7,5,28.82875694130223,0.17908163111982,0.2541296223691603,0.0771242948248982
0.7,6,2.037652714960028,0.0363197885286158,0.0432184981188014,0.086944212205708
0.7,7,1.2924541714389282,0.0324312782234678,0.0315389695339911,0.090342944022268
0.7,8,6.342894905755274,0.0812755545230304,0.1155572278253649,0.0818716143257916
0.7,9,20.996460268580307,0.1136224597575149,0.205696991786022,0.0781230642460286
0.7,10,7.384222668882506,0.0633695578204631,0.0959202940135408,0.0802099159918725
0.7,11,1.1873208578065333,0.0129333386178089,0.0182855314120099,0.1080562532879412
0.7,12,6.240712019833218,0.0813217855630836,0.1062786559492586,0.0770716750994324
0.7,13,1.2315206503812692,0.0459890839134005,0.0471594425410556,0.0912212780676782
