overlap,pair,rre,rte,rmse,time
0.4,0,1.0959677433881527,0.0056023659781183,0.0108376197385434,2.0976941138505936
0.4,1,9.25940481762114,0.0413212575838884,0.1006321526608359,1.823140888940543
0.4,2,41.74480213806363,0.3266972091303852,0.4160112245712394,1.83346619270742
0.4,3,29.69148766108027,0.1201640552000135,0.2620893471369059,1.822272979654372
0.4,4,1.741242175039548,0.0098434979244517,0.0156383312380622,1.832029030192644
0.4,5,16.01057990579703,0.0864492045162265,0.1358490628279755,1.8230895693413915
0.4,6,0.6233292384809092,0.002812632278396,0.0059057179868996,1.833817509934306
0.4,7,1.2894035565323203,0.0055800366433797,0.0134575221453551,1.8258397760801013
0.4,8,39.27827914225376,0.3064370959822217,0.3844701830020807,1.830618507694453
0.4,9,3.8171791169399447,0.0042484301308093,0.0303847866586271,1.8285944052040577
0.4,10,0.4561526534032356,0.001842425503861,0.0035188490826817,1.8336425358429551
0.4,11,16.483243403639207,0.1115383436549357,0.1813327405180051,1.831231841351837
0.4,12,0.1740961208083148,0.002535633912731,0.0030400990279825,1.829816801007837
0.4,13,50.29948892266318,0.214446512449008,0.4773046965873703,1.8316405098885296
0.4,14,0.5722445988234536,0.003693785401678,0.0057404474783339,1.828729806933552
0.4,15,6.78913980983509,0.0345264107797097,0.0753909916810735,1.8354413961060343
0.4,16,1.149739752667879,0.003703361951269,0.0109455777687296,1.830064833164215
0.4,17,0.7736662423937986,0.0059426721381455,0.0069188005690197,1.8322874852456152
0.4,18,0.3293577937400965,0.0019307744786888,0.0032237017171806,1.830974814016372
0.4,19,11.707616548733933,0.0838577639693618,0.1296889669845926,1.830907096154988
0.5,0,0.4316966430669663,0.0009029806664569,0.003787935412525,2.118645390961319
0.5,1,3.817552556047236,0.015836935786942,0.0417117333341031,2.132597776129842
0.5,2,38.12961727430538,0.2711716423368192,0.3593498546962214,2.120436477009207
0.5,3,18.962124192715123,0.0959100118549876,0.1789106868914052,2.130473119672388
0.5,4,1.809128035220387,0.0097172124329623,0.016481251562194,2.1190207242034376
0.5,5,1.832632865131415,0.0136043344642763,0.0163337842971289,2.13160668220371
0.5,6,0.4611086440847576,0.0012315851083709,0.0038925778853464,2.1185019528493285
0.5,7,0.5026191542140883,0.0004168535059849,0.0043772892250205,2.1286958851851523
0.5,8,0.1251004304267197,0.0045635225641371,0.0050688291654097,2.1240396769717336
0.5,9,1.4188404629964038,0.0019622823626137,0.0110003923691402,2.1239781510084867
0.5,10,0.3801367150285071,0.0025197469460438,0.0039251744123544,2.1291880519129336
0.5,11,0.491127292279045,0.0046701006731231,0.0060402805685079,2.124791466165334
0.5,12,0.1807270658858306,0.0036842030945157,0.0038742492875749,2.12607056600973
0.5,13,34.38313929309544,0.1711378747115991,0.3478524518414418,2.1207402260042727
0.5,14,0.2925065355563715,0.0028083340409183,0.0036139798733464,2.126641325186938
