overlap,pair,rre,rte,rmse,time
0.4,0,16.121202973764277,0.2680720681905546,0.3318829076901826,0.0659494427964091
0.4,1,16.157652886793077,0.0898111620653027,0.1708278493903375,0.0572888799943029
0.4,2,60.23728407885955,0.240713874811394,0.5142406176031356,0.0557195646688342
0.4,3,7.051086194577482,0.3444163905396404,0.3424728555178448,0.0563963917084038
0.4,4,157.0680814936589,0.4766426692895627,1.0599712580744345,0.0567868826910853
0.4,5,45.0266276421135,0.4513073055346866,0.5462090268730331,0.0555347641929984
0.4,6,42.64211727917471,0.0743051704550963,0.3588507363580925,0.0551574230194091
0.4,7,52.03244481330198,0.419376379598845,0.5945224247447144,0.0556755787692964
0.4,8,29.99999999999998,0.4314904881614545,0.4528297407365885,0.0549184447154402
0.4,9,7.275312656953283,0.1910177648177984,0.2053259791118717,0.0553037598729133
0.4,10,34.04600813732865,0.3222216816750887,0.4112347385610296,0.0554074798710644
0.4,11,29.99999999999998,0.4379839658957607,0.4412587722970117,0.0549550028517842
0.4,12,46.93915389380855,0.3845290594277905,0.4914428186933244,0.0571752903051674
0.4,13,113.80651057689872,0.3208828180047559,0.8939689219229643,0.0553471879102289
0.4,14,29.99999999999998,0.2394608208414914,0.3640450257150837,0.0567844272591173
0.4,15,29.99999999999998,0.4084875258886463,0.4807164641722504,0.0563747831620276
0.4,16,7.967047404876211,0.1584496802558559,0.1749305083954764,0.0575199518352746
0.4,17,29.99999999999998,0.2713280368556459,0.3486193141018494,0.0558472829870879
0.4,18,29.99999999999998,0.1848474486280635,0.3284110632614446,0.0566702969372272
0.4,19,29.99999999999998,0.4254519596239875,0.4292406466171681,0.055481020361185
0.5,0,32.27123938768819,0.1618662119341701,0.3254558746369539,0.0647735488601028
0.5,1,123.02095671019369,0.4876647379120895,0.8556872417844779,0.0619771112687885
0.5,2,29.99999999999998,0.3720947650815636,0.4149845079093442,0.0630284463986754
0.5,3,18.01151845156232,0.2363837315783279,0.2638636023076665,0.0633921078406274
