overlap,pair,rre,rte,rmse,time
0.8,17,3.0828461832228653,0.0672292735613027,0.0637299091777798,4.084228646941483
0.8,18,11.220689561633078,0.0526989051794237,0.1347859383406967,4.0844565983861685
0.8,19,17.77671601898864,0.1176076623095088,0.1753639089509154,4.08518572896719
0.9,0,2.043191103071115,0.06260149320914259,0.06532036800214905,4.9958609119057655
0.9,1,3.902237962481109,0.03234584966216476,0.05702698776708796,4.595565278083086
0.9,2,3.952897216138479,0.04605032776142215,0.06466344301887478,4.994796711951494
0.9,3,10.76911524400188,0.04377999501470863,0.11423171586497212,4.995935273822397
0.9,4,6.2351512359613555,0.05459842549302078,0.06975991382284912,4.9939689273014665
0.9,5,10.881843253883385,0.049137236308001125,0.0928372778323262,4.994023635983467
0.9,6,5.888338126179037,0.051637040439487344,0.07188244864298189,4.994398523122072
0.9,7,2.9372650048195603,0.05890821701751009,0.06508149552913146,4.994084630161524
0.9,8,4.011398507175857,0.04578318304876047,0.07013971461797587,4.994291864801198
0.9,9,2.473498360251589,0.06301649303710317,0.06567271148950184,4.993805296253413
0.9,10,7.163529411908915,0.04514002914955627,0.07502985895152169,4.997542150318623
0.9,11,9.132664949734284,0.07870305553852698,0.09721739650586163,4.994378036819398
0.9,12,7.2239742345321964,0.02250710736756844,0.07232288672293662,4.9960717163048685
0.9,13,5.310556958822977,0.06266406963416207,0.07081623644160075,4.994121809024364
0.9,14,4.924003911479928,0.027598349134105297,0.05627151481491701,5.001829762011766
0.9,15,4.561951283336535,0.043353194275104145,0.06559226965499583,4.999114410951734
0.9,16,7.625188244835803,0.057098263540303285,0.08334712344701521,4.9942527720704675
0.9,17,5.5087390053700185,0.03744650546742423,0.05435835513607526,4.994422041811049
0.9,18,7.938204782345622,0.02118432707243862,0.08669314801277041,4.995507976040244
0.9,19,5.3843013942998255,0.0490503185746759,0.06173603245507267,4.99433131609112
