overlap,pair,rre,rte,rmse,time
0.4,0,10.171633417666168,0.0267111138773601,0.0868948935525617,3.9586912184022367
0.4,1,36.15799843594911,0.3845520621067549,0.6009820771066677,3.607745184097439
0.4,2,28.94146604081713,0.3526533087741124,0.5155879106923137,3.5729312328621745
0.4,3,48.67807225029564,0.3377733475442592,0.5278351197364568,3.546093168668449
0.4,4,10.320329110954242,0.1362549295440236,0.1793769962505613,3.556525762192905
0.4,5,56.94526601001742,0.407403353178765,0.5352302666730702,3.543360725045204
0.4,6,1.0229204956120326,0.0150982595543113,0.0189670528668477,3.612135599367321
0.4,7,10.48945442208236,0.2769468794110735,0.2825212880492788,3.59891921794042
0.4,8,34.14910941594826,0.3550411548698232,0.5533491424612654,3.549098168965429
0.4,9,8.623258419705678,0.0142287469913498,0.0742909732773405,3.583154257852584
0.4,10,3.2171624941052643,0.0133836845632076,0.0321827793762425,3.6210484243929386
0.4,11,22.312336977407966,0.2707499982651876,0.360838694130027,3.589483216870576
0.4,12,57.84524237246151,0.4674154999138082,0.5565912064805988,3.5666877338662744
0.4,13,111.06192847618226,0.2499078150076774,0.8283247959233537,3.575635341927409
0.4,14,1.3209390548224793,0.0292777558737456,0.0288592664229044,3.580983159132302
0.4,15,101.39893915850472,0.4579977212938652,0.8638966474728716,3.554808497894556
0.4,16,5.145233101381438,0.0233897985665181,0.0534206344744477,3.557985797990113
0.4,17,24.920601319562675,0.2761997089177506,0.2939228348090109,3.556123359594494
0.4,18,3.494588173724264,0.0593597823303123,0.0577635498556997,3.635767983738333
0.4,19,74.02709229653418,0.4031606837459488,0.7589024783725979,3.575563354883343
0.5,0,0.2158451898270059,0.0025178257419257,0.003148277297466,3.804519361350685
0.5,1,15.112078326407769,0.1966563811156717,0.2805086587745573,3.8563248720020056
0.5,2,11.722883780715732,0.1813257220894599,0.2422258191015842,3.8209498547948897
0.5,3,45.384299113611554,0.3014924623068281,0.4799706329966415,3.856855504680425
0.5,4,2.422893131908628,0.0272004697393682,0.0344803539382244,3.811466162092984
0.5,5,46.99154687542535,0.3332191180328248,0.4458866277185529,3.825952253770083
0.5,6,0.6733858569068747,0.0050128656290202,0.0084764320029293,3.8786197039298713
0.5,7,2.305025627790231,0.0424474604179205,0.0426608767764537,3.834295494947584
