overlap,pair,rre,rte,rmse,time
0.4,0,2.5661112195657574,0.0143857990810744,0.0255175987596367,2.276844175066799
0.4,1,58.550486009583096,0.3009779331871504,0.6935971117217133,2.5010226387530565
0.4,2,45.35569762179814,0.3455028558071269,0.6063814364920953,2.492793238256126
0.4,3,65.01131347763463,0.4451898133498569,0.6134951656919088,2.49460855871439
0.4,4,12.32319122932043,0.1477949046742631,0.2107283894918017,2.494719846174121
0.4,5,45.66711481863402,0.3434114335055785,0.4219541673874688,2.497270400170237
0.4,6,1.7373898167869908,0.0172005342376142,0.0240415304260073,2.498234783299268
0.4,7,36.77384969480392,0.3904366932627944,0.5045796525908485,2.494001162238419
0.4,8,44.35539218266697,0.2703580250770908,0.57477185353317,2.50060295779258
0.4,9,61.68139677857451,0.2438581716551441,0.5232353430995164,2.486327138729393
0.4,10,5.657594220598878,0.0332030776297571,0.0570931141025045,2.499508624896407
0.4,11,22.38916159730882,0.2537278521763479,0.3301933553005033,2.492559065110981
0.4,12,40.77807668958256,0.3764006004659382,0.4332142164638682,2.500687446910888
0.4,13,87.05586175816266,0.2606237472349945,0.702439149638835,2.492467787116766
0.4,14,0.6527322473315555,0.0139140350981476,0.0134678906610098,2.498113459907472
0.4,15,32.71234968168129,0.1706133962774941,0.3780052197709714,2.49880478810519
0.4,16,5.772271343837513,0.0405514906793087,0.0662593034440749,2.4966262239031494
0.4,17,20.07799373239969,0.2477231844299183,0.251808568021666,2.495445987675339
0.4,18,1.9661703383870963,0.0222298811745767,0.0229970353228577,2.491491144057364
0.4,19,39.10929937981517,0.3521015602929889,0.494405070603481,2.4954788479954004
0.5,0,0.4151098411119152,0.0035238534392055,0.00501065974944,2.870959335006773
0.5,1,13.877619458242515,0.0846907356891207,0.1780328485565098,2.8756956453435123
0.5,2,10.812454116467102,0.063222471233113,0.1372331874918763,2.86971626104787
0.5,3,62.899286717362536,0.3832720673413667,0.5592689059435808,2.87498892378062
0.5,4,0.844163687403806,0.0081316922411906,0.0111472659343465,2.8751808772794902
0.5,5,14.918058525941415,0.1102809086216698,0.1390170291829347,2.8646556111052632
0.5,6,0.5247442699058396,0.0033837558502748,0.0056664168298432,2.876204648986459
0.5,7,0.874654249854676,0.0066636601267942,0.0110491903693385,2.864076612982899
0.5,8,4.190529860162198,0.0249345106941249,0.0533684946869244,2.8804127969779074
0.5,9,4.879672903988254,0.0119056833941041,0.0410933044816871,2.867166756652296
0.5,10,0.762673839928582,0.0024475899730328,0.0070652525739627,2.8749760421924293
0.5,11,1.4914363992846644,0.0070817698216499,0.0144249744766618,2.868472878821194
0.5,12,0.443161989601825,0.0060422482555449,0.0068605083864616,2.871420780662447
0.5,13,42.06772774779134,0.2087080717831111,0.3990612884026593,2.868473610840738
0.5,14,0.3456158097970721,0.0038092032000627,0.0047469986256119,2.870404846034944
