ratio,pair,rre,rte,rmse,time
0.1,0,33.08984817453793,0.53008900603772,0.5265114158608618,0.1460587279871106
0.1,1,34.55763445909457,0.3209345069265703,0.5070388617586499,0.1474209032021463
0.1,2,17.128281756586162,0.2116900918318196,0.2958886054453054,0.1050620297901332
0.1,3,29.60163385480841,0.2442006994646609,0.3358860733923398,0.1563720609992742
0.1,4,28.360318618518928,0.2913654899032057,0.3526009947700236,0.1057850909419357
0.1,5,27.751845996848377,0.1877686150787024,0.3104081342903281,0.1058465209789574
0.1,6,36.61860395677138,0.3941493205760437,0.5211620983257506,0.1155826109461486
0.1,7,30.870144557818907,0.2888177473162066,0.3857410525544623,0.103943218011409
0.1,8,38.0097939677598,0.3159785150964246,0.4752230861333696,0.1082308660261333
0.1,9,25.32124419720584,0.3416779922562836,0.4382519665102432,0.1031230236403644
0.1,10,26.209554734871432,0.3344596268523446,0.4474996833060865,0.1492348969914019
0.1,11,30.1083164876316,0.4440668112120954,0.4879593806392185,0.1137817543931305
0.1,12,11.19931252468602,0.0723314839684329,0.1051315607308964,0.1055456437170505
0.1,13,38.4268119275692,0.7210436545905446,0.7337895187025996,0.1062555378302931
0.1,14,28.40356256264488,0.2127335499791799,0.3214175378642547,0.1613155477680266
0.1,15,33.80525934951145,0.3334204155379405,0.4631938345272965,0.1497288849204778
0.1,16,29.699108606047623,0.2634016210628203,0.3243181666478608,0.1016894481144845
0.1,17,11.657683756207248,0.1305326002994637,0.1769788290764927,0.1081134569831192
0.1,18,29.24624245083012,0.4651951629824346,0.5229430829947468,0.1054151100106537
0.1,19,30.77175879763919,0.2799097023196791,0.33500837935345,0.1095641991123557
0.2,0,22.937997376050618,0.5636829169642005,0.550764753808491,0.098493852186948
0.2,1,38.56171010208484,0.3594679834416546,0.5525071355132714,0.1128630638122558
0.2,2,22.65821341318416,0.273223428313638,0.3799606326331814,0.1043887459672987
0.2,3,24.20736605178654,0.2913150672492949,0.3656980036873619,0.1258715977892279
0.2,4,28.77221896159788,0.3413082910589149,0.3880236650309413,0.1614813790656626
0.2,5,30.94123385581885,0.2680760278067579,0.3955441831084347,0.1516702137887478
0.2,6,29.941782598074155,0.3624376233726549,0.4872249614842516,0.1088500446639955
0.2,7,25.17390428339684,0.3632068799784436,0.4229696322168096,0.1026246636174619
0.2,8,39.63675091078112,0.3506804512992261,0.5080301878417212,0.1119977547787129
