ratio,pair,rre,rte,rmse,time
0.2,19,0.3516820983214617,0.0029510139141946,0.0039864775553574,5.456486528739333
0.3,0,0.2216220012787789,0.00138584373773,0.0021874772620023,5.458667447790504
0.3,1,0.1327942258970295,0.0009909003128853,0.0013865460708501,5.473345500882715
0.3,2,0.4194165811360313,0.0018544967165469,0.0044811627383565,5.473141951020807
0.3,3,0.1722210464126891,0.0004281918244596,0.0015892353385539,5.472963685169816
0.3,4,0.1799402808590762,0.003187730764378,0.0032750109921699,5.470963391941041
0.3,5,0.2673799854084351,0.0027864762270714,0.0031200373288633,5.470541306771338
0.3,6,0.2961683329546866,0.0011438915658402,0.0031717796216856,5.472095895092934
0.3,7,0.2028433563612186,0.0013190150232373,0.0022105680158927,5.460439898073673
0.3,8,0.3127397001984779,0.0022079247148006,0.0031103416111453,5.474043625406921
0.3,9,0.2098762864686914,0.0006066280847725,0.0019961256658894,5.479866915848106
0.3,10,0.1404959357804116,0.0010779726887103,0.0017187179256034,5.504811882972717
0.3,11,0.1256201822587954,0.0018535567672057,0.002232773795991,5.553430314175785
0.3,12,0.2660045080871766,0.0013984140785386,0.0027743488160792,5.555337423924357
0.3,13,0.1644551434045878,0.0018703351745651,0.0020095289223263,5.554721817839891
0.3,14,0.1478503615261999,0.0023797705569438,0.0021997330734519,5.552718964871019
0.3,15,0.2217089651679885,0.0010859871249615,0.0022537307036495,5.551762362010777
0.3,16,0.092844736749859,0.0022910877149262,0.0022463964778203,5.5485282419249415
0.3,17,0.2492318109908058,0.0016553567698376,0.0020514754235216,5.549411382060498
0.3,18,0.1541402663695233,0.0015917015424053,0.002122963750267,5.552468379959464
0.3,19,0.35793462431155,0.0031182125824846,0.0041788803280706,5.549851765856147
0.4,0,0.0882587527712081,0.0015239315952748,0.0018019730390679,5.542150660883635
0.4,1,0.3145792207632514,0.0007482401187755,0.0024710752611626,5.543419503606856
0.4,2,0.3361237783392087,0.0020611724318319,0.0037750106732575,5.547287371009588
0.4,3,0.2145641770565677,0.0009922489047323,0.0019481579476682,5.548575774300844
0.4,4,0.1033484697255549,0.0030546693764982,0.0030046921890054,5.546115683857352
0.4,5,0.371231343636056,0.0032031289254487,0.0043647384086764,5.5474120997823775
0.4,6,0.3250846312679313,0.0005313190909534,0.0027546580638646,5.543161841109395
0.4,7,0.0914108538909078,0.0012702451664213,0.0017522703230021,5.546184359118342
0.4,8,0.3001995311378045,0.0026065905605001,0.0032990258461395,5.5502173928543925
0.4,9,0.2594085794021809,0.0005239778086825,0.0023930270465663,5.596567436121404
0.4,10,0.2704849385658843,0.0009929832587429,0.0024090000678496,5.626150554046035
