ratio,pair,rre,rte,rmse,time
0.6,4,15.474754342799011,0.2686220766348638,0.2829675483664933,0.099854142870754
0.6,5,77.36012447636502,0.2755933593929068,0.6095843587736858,0.0980841252021491
0.6,6,29.99999999999998,0.1326650756491471,0.306768798816988,0.0996584799140691
0.6,7,122.03672942368078,0.5114007810595774,0.9672602410100734,0.0987324682064354
0.6,8,61.93010011571105,0.3323321315423091,0.5564811183359504,0.0967194149270653
0.6,9,29.99999999999998,0.1377034609353417,0.2981411659002334,0.0970143070444464
0.6,10,48.65229831385949,0.2733244198327155,0.4639776103980068,0.0978169068694114
0.6,11,99.79569435593416,0.4144646031062057,0.7413340501973226,0.0983771411702036
0.6,12,119.26578146956297,0.240603251426118,0.8855164766742798,0.0984334619715809
0.6,13,29.99999999999998,0.1368128398479219,0.2481026313008487,0.0963508319109678
0.6,14,60.13040674589541,0.2338721073528842,0.5663443053239665,0.0973900048993527
0.6,15,177.80434740192214,0.3808816333311755,1.0283332697709182,0.0981351509690284
0.6,16,29.99999999999998,0.1753174359973467,0.3154133156737299,0.0976892742328345
0.6,17,22.16462902335431,0.1530762888091821,0.2609396977079012,0.0977161321789026
0.6,18,33.947723051836086,0.2804120685687993,0.3672516620802636,0.0983671597205102
0.6,19,162.44695272816074,0.3531486844818765,1.0674403153144634,0.0989032262004911
0.7,0,51.18497911512241,0.29356411302741586,0.5973637500849132,0.09561976231634617
0.7,1,76.8921280954348,0.29650231364512614,0.7229185172370478,0.0967879700474441
0.7,2,29.99999999999998,0.18621282513744616,0.3099222304213721,0.0950357299298048
0.7,3,153.08828845423926,0.22835074854253287,1.0186516602452265,0.09644489828497171
0.7,4,29.99999999999998,0.14727469719366906,0.32495675520898126,0.0962688671424985
0.7,5,29.99999999999998,0.12697228152223441,0.3044934875694841,0.09440479706972837
0.7,6,29.99999999999998,0.15987966058449846,0.3127535738251015,0.09367216285318136
0.7,7,29.99999999999998,0.1507285343289134,0.29149633029583766,0.09414237597957253
0.7,8,29.99999999999998,0.16998033683772212,0.312659488652183,0.09622633317485452
