ratio,pair,rre,rte,rmse,time
0.1,0,0.5077847725299076,0.0046423895449235,0.0072798162364772,4.106247665826231
0.1,1,0.2900823344030104,0.0062295179897733,0.0071369231944682,4.001855775248259
0.1,2,0.5247344416138384,0.0046090566180767,0.0072250792655933,3.902560852002353
0.1,3,0.8540298596905521,0.0034942594462382,0.0078045166350794,3.9606775427237153
0.1,4,0.254060955100654,0.0048882958882781,0.0060509546908208,4.005415484774858
0.1,5,0.5211030055368968,0.0027745059299136,0.0051062786021712,3.972389621194452
0.1,6,0.7163816401313128,0.0017184983668,0.0064416972848815,3.96879890980199
0.1,7,0.2368864561779942,0.0051628742605746,0.0049414668642974,3.976867852732539
0.1,8,0.4904011917651489,0.0075051477759993,0.00810691049988,4.052364042960107
0.1,9,0.7672675954315883,0.0020544699115297,0.006691935450895,3.9728165031410754
0.1,10,0.302046482750077,0.0039849082059236,0.0041735711214118,4.003754290752113
0.1,11,0.3016701005071669,0.002510815486739,0.0029932824469558,4.035706790164113
0.1,12,0.5790870394843695,0.0038190501871044,0.0058800985471924,4.016016057692468
0.1,13,0.6032373178206538,0.006760566728615,0.0078880691056947,4.100478527136147
0.1,14,0.6896042839693239,0.0033336994453533,0.0076914716429481,4.050612688995898
0.1,15,0.0958662563148432,0.0022531499711494,0.0025150225152119,3.982619198039174
0.1,16,0.6129020527955408,0.0043897014821455,0.0057296119440403,4.0003320700488985
0.1,17,0.6592810512024504,0.003126326287457,0.0054792941422346,3.91835682792589
0.1,18,0.2250822566690077,0.0047852646742955,0.0053912472490711,3.9510248741135
0.1,19,0.6548660229520213,0.0041958359560778,0.0075140878695845,3.939513231627643
0.2,0,1.3750866928559882,0.0058907833214675,0.0143112554222342,3.8628953783772886
0.2,1,0.0485100327696506,0.0048949703923345,0.0050025253368194,4.032770873047411
0.2,2,0.3343886207905787,0.0061497929166662,0.0073025648439128,4.021892267279327
0.2,3,1.0597260166541267,0.0040960590120451,0.0090077179106655,3.921171187888831
0.2,4,0.4358514482039003,0.0080049607900031,0.0088345696435259,4.050507140811533
0.2,5,0.4220361075767026,0.0037689940185999,0.0050274660386902,3.917203356977552
0.2,6,0.7481841703008189,0.0044752358479061,0.0076110000616741,3.896794099360704
0.2,7,0.3327977273754759,0.0063420234734695,0.0060436955973442,3.9364563613198698
0.2,8,0.6804557633979816,0.0091110238376736,0.0099994304691173,4.003669759724289
0.2,9,0.75138010764377,0.0031078065633168,0.0077107735364663,3.920026706997305
0.2,10,0.154896420825738,0.0041498079802473,0.0042313813968695,3.9029384842142463
0.2,11,0.1828980994705766,0.0019646641670133,0.0024888636626479,4.037020131014288
0.2,12,0.7921808829162565,0.0032536900476754,0.0069526353926617,3.961571513675153
0.2,13,0.4309690132817907,0.006088369045784,0.0067023633519395,3.9101028330624095
0.2,14,0.52916796243642,0.0068082425049457,0.008368631124453,4.050736222881824
0.2,15,0.3609715778713356,0.0025103705184516,0.0037937798118237,3.8173505789600313
0.2,16,0.8148599390222783,0.0065565999591023,0.0085288014246409,4.050930357072502
0.2,17,0.8373419809005893,0.0040701730838267,0.0068384603932717,3.9283164208754897
0.2,18,0.3278085857105573,0.0035146803674535,0.0049030365969756,3.9330648169852793
0.2,19,0.7784068195045608,0.0031989865515865,0.006871762931534,4.051669602282345
0.3,0,2.236606975049972,0.0121096661139525,0.0243594760975891,3.53794002905488
0.3,1,0.4151650904821987,0.007143094241644,0.0081909253078207,3.687349520158023
0.3,2,0.7257829877506083,0.006844903443714,0.0099477254591414,3.8346783500164734
0.3,3,0.8205802451727413,0.0028689295654331,0.0079614006998053,3.7614766317419694
0.3,4,0.7588370376905311,0.0092281678932295,0.0108457123403741,3.728955924976617
0.3,5,0.3503586714860193,0.0039374631454193,0.0050616783080888,3.694356900639832
0.3,6,0.7944953530123787,0.0029819007367855,0.0078125559916066,3.5584550867788494
0.3,7,0.2617613967017718,0.0044777876266407,0.0046060194080996,3.5607408517971635
0.3,8,0.3360375064123744,0.0082983416449494,0.0079987454309951,3.701669027097523
0.3,9,0.3111182277781549,0.0055343657410981,0.0059001238760189,3.69760919874534
0.3,10,0.4206641152951317,0.002584623361642,0.0045528083562841,3.7340816338546574
0.3,11,0.2290682774998503,0.0004150605019086,0.0022827638219934,3.682980172801763
0.3,12,0.5407022981926596,0.0024894052151668,0.0058070047125269,3.7549954848364
0.3,13,0.5888426101748067,0.0086625582348115,0.0092627980428537,3.763395629823208
0.3,14,0.5976427386358701,0.0039238052235922,0.0074931788959799,3.604444555938244
0.3,15,0.1980220913252695,0.0038042379543183,0.0044202396852025,3.529153052717448
0.3,16,0.7153909690185376,0.0055889922828417,0.006838989033778,3.729827613104135
0.3,17,0.7498727949941735,0.0045040472444911,0.0060810871866351,3.648152399808168
0.3,18,0.4604257204744647,0.0015843194904021,0.0043101211871953,3.61210106825456
0.3,19,0.7919268540434797,0.0037555387119233,0.0071340368017825,3.6163219339214265
0.4,0,8.233218865562128,0.0422633337295792,0.0872122630319111,3.059963211417198
0.4,1,0.4066333661260512,0.0087267942589819,0.0100507803955364,3.286102904006839
0.4,2,0.619394112227353,0.0045344145941517,0.0075367870090764,3.287085964810103
0.4,3,0.4492278458074535,0.0009743475792476,0.0049091771396507,3.338749557733536
0.4,4,0.7221393154928973,0.004463516202282,0.0065030627892278,3.3674156442284584
0.4,5,0.4753085034083831,0.0037912279997712,0.0051353904891024,3.314748213160783
0.4,6,0.8149690032998242,0.0029725773855194,0.0075727958829177,3.4148105531930923
0.4,7,0.5935649134461358,0.0057143942807231,0.0087524417764839,3.3533699619583786
0.4,8,0.5617681629770784,0.0080545633476938,0.0087478879273599,3.282468657009304
0.4,9,0.7057247784319616,0.0058328641870007,0.0090062507821037,3.267150226049125
0.4,10,0.4626032877899646,0.003634808281816,0.0050869507943778,3.2497709300369024
0.4,11,0.4070754229244177,0.0022415963852455,0.0038110238888493,3.3261374323628843
0.4,12,1.0109707952573084,0.0036960305842856,0.009451840296686,3.3649098249152303
0.4,13,1.0482168452555276,0.0055896250135586,0.0102912040272048,3.293108786921948
0.4,14,0.6558772929531093,0.0048222887333678,0.0080108532630411,3.2135470188222826
0.4,15,0.5180798799976972,0.0030047750252356,0.0042957668808678,3.22794291889295
0.4,16,0.5861670848652887,0.0061129380726366,0.0077575351532497,3.149020402226597
0.4,17,0.8962462968765064,0.0035940447721478,0.0070134654396426,3.272880571894348
0.4,18,0.2822366253081665,0.001924995161715,0.003223274977877,3.242462126072496
0.4,19,0.8843835874579183,0.0045645326363259,0.0091904936942753,3.339490004815161
0.5,0,8.786749518551787,0.0414166550481832,0.0877899619971175,2.9354011970572174
0.5,1,0.3690810107545062,0.0064414224593379,0.0079661745860635,3.1399600952863693
0.5,2,0.9449267422909028,0.0043010679241329,0.0084877249405516,3.028692041989416
0.5,3,0.4151964164763724,0.0055025514613833,0.0070545449850912,3.059787481091917
0.5,4,3.9705015721463046,0.0092563102041607,0.0424028891065987,2.953384784050286
